Year,UNIT_MEASURE,ADMIN_AREA,scientific_field,Value
2020,NUMBER,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,herzegovina-neretva_canton,health_and_social_protection,
2020,NUMBER,herzegovina-neretva_canton,services,
2020,NUMBER,sarajevo_canton,education,
2020,NUMBER,sarajevo_canton,arts_and_humanities,
2020,NUMBER,sarajevo_canton,"social_sciences,_journalism_and_information",
2020,NUMBER,sarajevo_canton,"business,_administration_and_law",
2020,NUMBER,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2020,NUMBER,sarajevo_canton,information_and_communication_technologies,
2020,NUMBER,sarajevo_canton,"engineering,_production_and_construction",
2020,NUMBER,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,NUMBER,sarajevo_canton,health_and_social_protection,
2020,NUMBER,sarajevo_canton,services,
