Year,UNIT_MEASURE,Spol,Starosna dob,Uzrok smrti,Value
2015,Broj,Oba spola,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,55
2015,Broj,Oba spola,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",131
2015,Broj,Oba spola,65-69,(J00-J99) Bolesti respiratornog sistema,95
2015,Broj,Oba spola,65-69,Nepoznato,60
2015,Broj,Oba spola,65-69,(K00-K93) Bolesti digestivnog sistema,53
2015,Broj,Oba spola,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",55
2015,Broj,Oba spola,65-69,"(C00-C97,D00-D48) Neoplazme",673
2015,Broj,Oba spola,65-69,(I00-I99) Bolesti cirkulacijskog sistema,916
2015,Broj,Oba spola,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",37
2015,Broj,Oba spola,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,6
2015,Broj,M,65-69,(H00-H59) Bolesti oka,0
2015,Broj,M,65-69,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2015,Broj,M,65-69,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,M,65-69,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,M,65-69,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,M,65-69,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1
2015,Broj,M,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2015,Broj,M,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",28
2015,Broj,M,65-69,(I00-I99) Bolesti cirkulacijskog sistema,542
2015,Broj,M,65-69,"(C00-C97,D00-D48) Neoplazme",408
2015,Broj,M,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",42
2015,Broj,M,65-69,(K00-K93) Bolesti digestivnog sistema,29
2015,Broj,M,65-69,Nepoznato,48
2015,Broj,M,65-69,(J00-J99) Bolesti respiratornog sistema,65
2015,Broj,M,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",73
2015,Broj,M,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,25
2015,Broj,M,65-69,(A00-B99) Zarazne i parazitarne bolesti,10
2015,Broj,M,65-69,(G00-G99) Bolesti nervnog sistema,9
2015,Broj,Ž,65-69,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Ž,65-69,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Ž,65-69,(H00-H59) Bolesti oka,0
2015,Broj,Ž,65-69,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2015,Broj,Ž,65-69,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",3
2015,Broj,Ž,65-69,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2015,Broj,Ž,65-69,(L00-L99) Bolesti kože i potkožnog tkiva,3
2015,Broj,Ž,65-69,(A00-B99) Zarazne i parazitarne bolesti,6
2015,Broj,Ž,65-69,(G00-G99) Bolesti nervnog sistema,9
2015,Broj,Ž,65-69,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",9
2015,Broj,Ž,65-69,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",58
2015,Broj,Ž,65-69,(I00-I99) Bolesti cirkulacijskog sistema,374
2015,Broj,Ž,65-69,(J00-J99) Bolesti respiratornog sistema,30
2015,Broj,Ž,65-69,(K00-K93) Bolesti digestivnog sistema,24
2015,Broj,Ž,65-69,(N00-N99) Bolesti genitalno-urinarnog sistema,30
2015,Broj,Ž,65-69,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",13
2015,Broj,Ž,65-69,Nepoznato,12
2015,Broj,Ž,65-69,"(C00-C97,D00-D48) Neoplazme",265
2015,Broj,Oba spola,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Oba spola,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Oba spola,70-74,(H00-H59) Bolesti oka,0
2015,Broj,Oba spola,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,Oba spola,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2015,Broj,Oba spola,70-74,(G00-G99) Bolesti nervnog sistema,28
2015,Broj,Oba spola,70-74,(A00-B99) Zarazne i parazitarne bolesti,22
2015,Broj,Oba spola,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,58
2015,Broj,Oba spola,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",178
2015,Broj,Oba spola,70-74,(J00-J99) Bolesti respiratornog sistema,128
2015,Broj,Oba spola,70-74,Nepoznato,67
2015,Broj,Oba spola,70-74,(K00-K93) Bolesti digestivnog sistema,62
2015,Broj,Oba spola,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",58
2015,Broj,Oba spola,70-74,"(C00-C97,D00-D48) Neoplazme",616
2015,Broj,Oba spola,70-74,(I00-I99) Bolesti cirkulacijskog sistema,1285
2015,Broj,Oba spola,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",25
2015,Broj,Oba spola,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2015,Broj,Oba spola,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",5
2015,Broj,M,70-74,(H00-H59) Bolesti oka,0
2015,Broj,M,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,0
2015,Broj,M,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,M,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,M,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,M,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2015,Broj,M,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,4
2015,Broj,M,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",18
2015,Broj,M,70-74,(I00-I99) Bolesti cirkulacijskog sistema,640
2015,Broj,M,70-74,"(C00-C97,D00-D48) Neoplazme",357
2015,Broj,M,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",37
2015,Broj,M,70-74,(K00-K93) Bolesti digestivnog sistema,36
2015,Broj,M,70-74,Nepoznato,43
2015,Broj,M,70-74,(J00-J99) Bolesti respiratornog sistema,78
2015,Broj,M,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",70
2015,Broj,M,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,24
2015,Broj,M,70-74,(A00-B99) Zarazne i parazitarne bolesti,13
2015,Broj,M,70-74,(G00-G99) Bolesti nervnog sistema,16
2015,Broj,Ž,70-74,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Ž,70-74,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,Ž,70-74,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Ž,70-74,(H00-H59) Bolesti oka,0
2015,Broj,Ž,70-74,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2015,Broj,Ž,70-74,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",3
2015,Broj,Ž,70-74,(F00-F99) Duševni poremećaji i poremećaji ponašanja,3
2015,Broj,Ž,70-74,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",7
2015,Broj,Ž,70-74,(A00-B99) Zarazne i parazitarne bolesti,9
2015,Broj,Ž,70-74,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",108
2015,Broj,Ž,70-74,(G00-G99) Bolesti nervnog sistema,12
2015,Broj,Ž,70-74,(I00-I99) Bolesti cirkulacijskog sistema,645
2015,Broj,Ž,70-74,(J00-J99) Bolesti respiratornog sistema,50
2015,Broj,Ž,70-74,(K00-K93) Bolesti digestivnog sistema,26
2015,Broj,Ž,70-74,(N00-N99) Bolesti genitalno-urinarnog sistema,34
2015,Broj,Ž,70-74,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",21
2015,Broj,Ž,70-74,Nepoznato,24
2015,Broj,Ž,70-74,"(C00-C97,D00-D48) Neoplazme",259
2015,Broj,Oba spola,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Oba spola,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,Oba spola,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Oba spola,75-79,(H00-H59) Bolesti oka,0
2015,Broj,Oba spola,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,4
2015,Broj,Oba spola,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,13
2015,Broj,Oba spola,75-79,(G00-G99) Bolesti nervnog sistema,39
2015,Broj,Oba spola,75-79,(A00-B99) Zarazne i parazitarne bolesti,36
2015,Broj,Oba spola,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,90
2015,Broj,Oba spola,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",306
2015,Broj,Oba spola,75-79,(J00-J99) Bolesti respiratornog sistema,224
2015,Broj,Oba spola,75-79,Nepoznato,70
2015,Broj,Oba spola,75-79,(K00-K93) Bolesti digestivnog sistema,92
2015,Broj,Oba spola,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",84
2015,Broj,Oba spola,75-79,"(C00-C97,D00-D48) Neoplazme",811
2015,Broj,Oba spola,75-79,(I00-I99) Bolesti cirkulacijskog sistema,2400
2015,Broj,Oba spola,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",38
2015,Broj,Oba spola,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",5
2015,Broj,M,75-79,(H00-H59) Bolesti oka,0
2015,Broj,M,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,M,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,M,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,M,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",1
2015,Broj,M,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,1
2015,Broj,M,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",26
2015,Broj,M,75-79,(I00-I99) Bolesti cirkulacijskog sistema,1059
2015,Broj,M,75-79,"(C00-C97,D00-D48) Neoplazme",457
2015,Broj,M,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",49
2015,Broj,M,75-79,(K00-K93) Bolesti digestivnog sistema,43
2015,Broj,M,75-79,Nepoznato,40
2015,Broj,M,75-79,(J00-J99) Bolesti respiratornog sistema,114
2015,Broj,M,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",99
2015,Broj,M,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,43
2015,Broj,M,75-79,(A00-B99) Zarazne i parazitarne bolesti,16
2015,Broj,M,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,9
2015,Broj,M,75-79,(G00-G99) Bolesti nervnog sistema,22
2015,Broj,Ž,75-79,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Ž,75-79,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,Ž,75-79,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Ž,75-79,(H00-H59) Bolesti oka,0
2015,Broj,Ž,75-79,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,3
2015,Broj,Ž,75-79,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",4
2015,Broj,Ž,75-79,(F00-F99) Duševni poremećaji i poremećaji ponašanja,4
2015,Broj,Ž,75-79,(A00-B99) Zarazne i parazitarne bolesti,20
2015,Broj,Ž,75-79,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",207
2015,Broj,Ž,75-79,(G00-G99) Bolesti nervnog sistema,17
2015,Broj,Ž,75-79,(I00-I99) Bolesti cirkulacijskog sistema,1341
2015,Broj,Ž,75-79,(J00-J99) Bolesti respiratornog sistema,110
2015,Broj,Ž,75-79,(K00-K93) Bolesti digestivnog sistema,49
2015,Broj,Ž,75-79,(N00-N99) Bolesti genitalno-urinarnog sistema,47
2015,Broj,Ž,75-79,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",35
2015,Broj,Ž,75-79,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",12
2015,Broj,Ž,75-79,Nepoznato,30
2015,Broj,Ž,75-79,"(C00-C97,D00-D48) Neoplazme",354
2015,Broj,Oba spola,80-84,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Oba spola,80-84,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Oba spola,80-84,(H00-H59) Bolesti oka,1
2015,Broj,Oba spola,80-84,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,Oba spola,80-84,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",10
2015,Broj,Oba spola,80-84,(F00-F99) Duševni poremećaji i poremećaji ponašanja,13
2015,Broj,Oba spola,80-84,(G00-G99) Bolesti nervnog sistema,40
2015,Broj,Oba spola,80-84,(A00-B99) Zarazne i parazitarne bolesti,31
2015,Broj,Oba spola,80-84,(N00-N99) Bolesti genitalno-urinarnog sistema,90
2015,Broj,Oba spola,80-84,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",245
2015,Broj,Oba spola,80-84,(J00-J99) Bolesti respiratornog sistema,241
2015,Broj,Oba spola,80-84,Nepoznato,74
2015,Broj,Oba spola,80-84,(K00-K93) Bolesti digestivnog sistema,65
2015,Broj,Oba spola,80-84,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",77
2015,Broj,Oba spola,80-84,"(C00-C97,D00-D48) Neoplazme",582
2015,Broj,Oba spola,80-84,(I00-I99) Bolesti cirkulacijskog sistema,2599
2015,Broj,Oba spola,80-84,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",28
2015,Broj,Oba spola,80-84,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,6
2015,Broj,M,80-84,(H00-H59) Bolesti oka,0
2015,Broj,M,80-84,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,M,80-84,(L00-L99) Bolesti kože i potkožnog tkiva,0
2015,Broj,M,80-84,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,M,80-84,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2015,Broj,M,80-84,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2
2015,Broj,M,80-84,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",18
2015,Broj,M,80-84,(I00-I99) Bolesti cirkulacijskog sistema,1010
2015,Broj,M,80-84,"(C00-C97,D00-D48) Neoplazme",327
2015,Broj,M,80-84,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",27
2015,Broj,M,80-84,(K00-K93) Bolesti digestivnog sistema,28
2015,Broj,M,80-84,Nepoznato,43
2015,Broj,M,80-84,(J00-J99) Bolesti respiratornog sistema,117
2015,Broj,M,80-84,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",75
2015,Broj,M,80-84,(N00-N99) Bolesti genitalno-urinarnog sistema,37
2015,Broj,M,80-84,(A00-B99) Zarazne i parazitarne bolesti,13
2015,Broj,M,80-84,(G00-G99) Bolesti nervnog sistema,23
2015,Broj,M,80-84,(F00-F99) Duševni poremećaji i poremećaji ponašanja,6
2015,Broj,Ž,80-84,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Ž,80-84,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Ž,80-84,(H00-H59) Bolesti oka,1
2015,Broj,Ž,80-84,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,Ž,80-84,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,4
2015,Broj,Ž,80-84,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2015,Broj,Ž,80-84,(A00-B99) Zarazne i parazitarne bolesti,18
2015,Broj,Ž,80-84,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",8
2015,Broj,Ž,80-84,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",170
2015,Broj,Ž,80-84,(G00-G99) Bolesti nervnog sistema,17
2015,Broj,Ž,80-84,(I00-I99) Bolesti cirkulacijskog sistema,1589
2015,Broj,Ž,80-84,(J00-J99) Bolesti respiratornog sistema,124
2015,Broj,Ž,80-84,(K00-K93) Bolesti digestivnog sistema,37
2015,Broj,Ž,80-84,(N00-N99) Bolesti genitalno-urinarnog sistema,53
2015,Broj,Ž,80-84,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",50
2015,Broj,Ž,80-84,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",10
2015,Broj,Ž,80-84,Nepoznato,31
2015,Broj,Ž,80-84,"(C00-C97,D00-D48) Neoplazme",255
2015,Broj,Oba spola,85+,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Oba spola,85+,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Oba spola,85+,(H00-H59) Bolesti oka,0
2015,Broj,Oba spola,85+,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2015,Broj,Oba spola,85+,(L00-L99) Bolesti kože i potkožnog tkiva,2
2015,Broj,Oba spola,85+,(F00-F99) Duševni poremećaji i poremećaji ponašanja,21
2015,Broj,Oba spola,85+,(G00-G99) Bolesti nervnog sistema,14
2015,Broj,Oba spola,85+,(A00-B99) Zarazne i parazitarne bolesti,17
2015,Broj,Oba spola,85+,(N00-N99) Bolesti genitalno-urinarnog sistema,52
2015,Broj,Oba spola,85+,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",156
2015,Broj,Oba spola,85+,(J00-J99) Bolesti respiratornog sistema,183
2015,Broj,Oba spola,85+,Nepoznato,89
2015,Broj,Oba spola,85+,(K00-K93) Bolesti digestivnog sistema,57
2015,Broj,Oba spola,85+,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",76
2015,Broj,Oba spola,85+,"(C00-C97,D00-D48) Neoplazme",272
2015,Broj,Oba spola,85+,(I00-I99) Bolesti cirkulacijskog sistema,2558
2015,Broj,Oba spola,85+,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",16
2015,Broj,Oba spola,85+,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,5
2015,Broj,M,85+,(H00-H59) Bolesti oka,0
2015,Broj,M,85+,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",0
2015,Broj,M,85+,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,M,85+,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,M,85+,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,M,85+,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,2
2015,Broj,M,85+,(G00-G99) Bolesti nervnog sistema,4
2015,Broj,M,85+,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",11
2015,Broj,M,85+,(I00-I99) Bolesti cirkulacijskog sistema,784
2015,Broj,M,85+,"(C00-C97,D00-D48) Neoplazme",138
2015,Broj,M,85+,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",28
2015,Broj,M,85+,(K00-K93) Bolesti digestivnog sistema,23
2015,Broj,M,85+,Nepoznato,32
2015,Broj,M,85+,(J00-J99) Bolesti respiratornog sistema,85
2015,Broj,M,85+,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",46
2015,Broj,M,85+,(N00-N99) Bolesti genitalno-urinarnog sistema,24
2015,Broj,M,85+,(A00-B99) Zarazne i parazitarne bolesti,8
2015,Broj,M,85+,(F00-F99) Duševni poremećaji i poremećaji ponašanja,7
2015,Broj,Ž,85+,(P00-P96) Određena stanja nastala u perinatalnom periodu,0
2015,Broj,Ž,85+,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",0
2015,Broj,Ž,85+,(H00-H59) Bolesti oka,0
2015,Broj,Ž,85+,(L00-L99) Bolesti kože i potkožnog tkiva,1
2015,Broj,Ž,85+,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",2
2015,Broj,Ž,85+,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,3
2015,Broj,Ž,85+,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",5
2015,Broj,Ž,85+,(A00-B99) Zarazne i parazitarne bolesti,9
2015,Broj,Ž,85+,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",110
2015,Broj,Ž,85+,(F00-F99) Duševni poremećaji i poremećaji ponašanja,14
2015,Broj,Ž,85+,(G00-G99) Bolesti nervnog sistema,10
2015,Broj,Ž,85+,(I00-I99) Bolesti cirkulacijskog sistema,1774
2015,Broj,Ž,85+,(J00-J99) Bolesti respiratornog sistema,98
2015,Broj,Ž,85+,(K00-K93) Bolesti digestivnog sistema,34
2015,Broj,Ž,85+,(N00-N99) Bolesti genitalno-urinarnog sistema,28
2015,Broj,Ž,85+,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",48
2015,Broj,Ž,85+,Nepoznato,57
2015,Broj,Ž,85+,"(C00-C97,D00-D48) Neoplazme",134
2016,Broj,Oba spola,Ukupno,(H60–H95) Bolesti uha i adneksa,1
2016,Broj,Oba spola,Ukupno,(L00-L99) Bolesti kože i potkožnog tkiva,1
2016,Broj,Oba spola,Ukupno,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",10
2016,Broj,Oba spola,Ukupno,(A00-B99) Zarazne i parazitarne bolesti,213
2016,Broj,Oba spola,Ukupno,"(C00-C97,D00-D48) Neoplazme",4592
2016,Broj,Oba spola,Ukupno,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",30
2016,Broj,Oba spola,Ukupno,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",1203
2016,Broj,Oba spola,Ukupno,(F00-F99) Duševni poremećaji i poremećaji ponašanja,95
2016,Broj,Oba spola,Ukupno,(G00-G99) Bolesti nervnog sistema,193
2016,Broj,Oba spola,Ukupno,(I00-I99) Bolesti cirkulacijskog sistema,11211
2016,Broj,Oba spola,Ukupno,(J00-J99) Bolesti respiratornog sistema,915
2016,Broj,Oba spola,Ukupno,(K00-K93) Bolesti digestivnog sistema,568
2016,Broj,Oba spola,Ukupno,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,25
2016,Broj,Oba spola,Ukupno,(N00-N99) Bolesti genitalno-urinarnog sistema,431
2016,Broj,Oba spola,Ukupno,(P00-P96) Određena stanja nastala u perinatalnom periodu,94
2016,Broj,Oba spola,Ukupno,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",489
2016,Broj,Oba spola,Ukupno,Nepoznato,542
2016,Broj,Oba spola,Ukupno,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",492
2016,Broj,M,Ukupno,(H60–H95) Bolesti uha i adneksa,0
2016,Broj,M,Ukupno,(L00-L99) Bolesti kože i potkožnog tkiva,0
2016,Broj,M,Ukupno,(M00-M99) Bolesti muskuloskeletnog sistema i vezivnog tkiva,3
2016,Broj,M,Ukupno,"(S00-T98) Ozljede, trovanja i druge posljedice s vanjskim uzrokom",370
2016,Broj,M,Ukupno,(A00-B99) Zarazne i parazitarne bolesti,105
2016,Broj,M,Ukupno,"(C00-C97,D00-D48) Neoplazme",2596
2016,Broj,M,Ukupno,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",13
2016,Broj,M,Ukupno,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",446
2016,Broj,M,Ukupno,(F00-F99) Duševni poremećaji i poremećaji ponašanja,53
2016,Broj,M,Ukupno,(G00-G99) Bolesti nervnog sistema,102
2016,Broj,M,Ukupno,(I00-I99) Bolesti cirkulacijskog sistema,5195
2016,Broj,M,Ukupno,(J00-J99) Bolesti respiratornog sistema,528
2016,Broj,M,Ukupno,(K00-K93) Bolesti digestivnog sistema,316
2016,Broj,M,Ukupno,(N00-N99) Bolesti genitalno-urinarnog sistema,199
2016,Broj,M,Ukupno,(P00-P96) Određena stanja nastala u perinatalnom periodu,56
2016,Broj,M,Ukupno,"(R00-R99) Simptomi, znakovi i abnormalni klinički i laboratorijski nalazi koji nisu drugdje klasificirani",254
2016,Broj,M,Ukupno,Nepoznato,296
2016,Broj,M,Ukupno,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",6
2016,Broj,Ž,Ukupno,(H60–H95) Bolesti uha i adneksa,1
2016,Broj,Ž,Ukupno,(L00-L99) Bolesti kože i potkožnog tkiva,1
2016,Broj,Ž,Ukupno,"(Q00-Q99) Kongenitalne malformacije, deformiteti i hromosomske abnormalnosti",4
2016,Broj,Ž,Ukupno,(A00-B99) Zarazne i parazitarne bolesti,108
2016,Broj,Ž,Ukupno,"(C00-C97,D00-D48) Neoplazme",1996
2016,Broj,Ž,Ukupno,"(D50-D89) Bolesti krvi i krvotvornih organa, kao i poremećaji imunološkog sistema",17
2016,Broj,Ž,Ukupno,"(E00-E90) Endokrine bolesti, bolesti ishrane i bolesti metabolizma",757
2016,Broj,Ž,Ukupno,(F00-F99) Duševni poremećaji i poremećaji ponašanja,42
2016,Broj,Ž,Ukupno,(G00-G99) Bolesti nervnog sistema,91
2016,Broj,Ž,Ukupno,(I00-I99) Bolesti cirkulacijskog sistema,6016
2016,Broj,Ž,Ukupno,(J00-J99) Bolesti respiratornog sistema,387
