Year,UNIT_MEASURE,Administrativna jedinica,scientific_field,Value
2019,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2019,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2019,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2019,Broj,Hercegovačko-neretvanska županija,Usluge,
2019,Broj,Sarajevska županija,Obrazovanje,
2019,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2019,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2019,Broj,Sarajevska županija,"business,_administration_and_law",
2019,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2019,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2019,Broj,Sarajevska županija,"engineering,_production_and_construction",
2019,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2019,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2019,Broj,Sarajevska županija,Usluge,
2020,Broj,Federacija Bosne i Hercegovine,Obrazovanje,
2020,Broj,Federacija Bosne i Hercegovine,Umjetnost i humanističke znanosti,
2020,Broj,Federacija Bosne i Hercegovine,"social_sciences,_journalism_and_information",
2020,Broj,Federacija Bosne i Hercegovine,"business,_administration_and_law",
2020,Broj,Federacija Bosne i Hercegovine,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Federacija Bosne i Hercegovine,Informacijske i komunikacijske tehnologije,
2020,Broj,Federacija Bosne i Hercegovine,"engineering,_production_and_construction",
2020,Broj,Federacija Bosne i Hercegovine,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Federacija Bosne i Hercegovine,Zdravstvo i socijalna skrb,
2020,Broj,Federacija Bosne i Hercegovine,Usluge,
2020,Broj,Unsko-sanska županija,Obrazovanje,
2020,Broj,Unsko-sanska županija,Umjetnost i humanističke znanosti,
2020,Broj,Unsko-sanska županija,"social_sciences,_journalism_and_information",
2020,Broj,Unsko-sanska županija,"business,_administration_and_law",
2020,Broj,Unsko-sanska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Unsko-sanska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Unsko-sanska županija,"engineering,_production_and_construction",
2020,Broj,Unsko-sanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Unsko-sanska županija,Zdravstvo i socijalna skrb,
2020,Broj,Unsko-sanska županija,Usluge,
2020,Broj,Tuzlanska županija,Obrazovanje,
2020,Broj,Tuzlanska županija,Umjetnost i humanističke znanosti,
2020,Broj,Tuzlanska županija,"social_sciences,_journalism_and_information",
2020,Broj,Tuzlanska županija,"business,_administration_and_law",
2020,Broj,Tuzlanska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Tuzlanska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Tuzlanska županija,"engineering,_production_and_construction",
2020,Broj,Tuzlanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Tuzlanska županija,Zdravstvo i socijalna skrb,
2020,Broj,Tuzlanska županija,Usluge,
2020,Broj,Zeničko-dobojska županija,Obrazovanje,
2020,Broj,Zeničko-dobojska županija,Umjetnost i humanističke znanosti,
2020,Broj,Zeničko-dobojska županija,"social_sciences,_journalism_and_information",
2020,Broj,Zeničko-dobojska županija,"business,_administration_and_law",
2020,Broj,Zeničko-dobojska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Zeničko-dobojska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Zeničko-dobojska županija,"engineering,_production_and_construction",
2020,Broj,Zeničko-dobojska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Zeničko-dobojska županija,Zdravstvo i socijalna skrb,
2020,Broj,Zeničko-dobojska županija,Usluge,
2020,Broj,Bosansko-podrinjska županija,Obrazovanje,
2020,Broj,Bosansko-podrinjska županija,Umjetnost i humanističke znanosti,
2020,Broj,Bosansko-podrinjska županija,"social_sciences,_journalism_and_information",
2020,Broj,Bosansko-podrinjska županija,"business,_administration_and_law",
2020,Broj,Bosansko-podrinjska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Bosansko-podrinjska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Bosansko-podrinjska županija,"engineering,_production_and_construction",
2020,Broj,Bosansko-podrinjska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Bosansko-podrinjska županija,Zdravstvo i socijalna skrb,
2020,Broj,Bosansko-podrinjska županija,Usluge,
2020,Broj,Srednjobosanska županija,Obrazovanje,
2020,Broj,Srednjobosanska županija,Umjetnost i humanističke znanosti,
2020,Broj,Srednjobosanska županija,"social_sciences,_journalism_and_information",
2020,Broj,Srednjobosanska županija,"business,_administration_and_law",
2020,Broj,Srednjobosanska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Srednjobosanska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Srednjobosanska županija,"engineering,_production_and_construction",
2020,Broj,Srednjobosanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Srednjobosanska županija,Zdravstvo i socijalna skrb,
2020,Broj,Srednjobosanska županija,Usluge,
2020,Broj,Hercegovačko-neretvanska županija,Obrazovanje,
2020,Broj,Hercegovačko-neretvanska županija,Umjetnost i humanističke znanosti,
2020,Broj,Hercegovačko-neretvanska županija,"social_sciences,_journalism_and_information",
2020,Broj,Hercegovačko-neretvanska županija,"business,_administration_and_law",
2020,Broj,Hercegovačko-neretvanska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Hercegovačko-neretvanska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Hercegovačko-neretvanska županija,"engineering,_production_and_construction",
2020,Broj,Hercegovačko-neretvanska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Hercegovačko-neretvanska županija,Zdravstvo i socijalna skrb,
2020,Broj,Hercegovačko-neretvanska županija,Usluge,
2020,Broj,Sarajevska županija,Obrazovanje,
2020,Broj,Sarajevska županija,Umjetnost i humanističke znanosti,
2020,Broj,Sarajevska županija,"social_sciences,_journalism_and_information",
2020,Broj,Sarajevska županija,"business,_administration_and_law",
2020,Broj,Sarajevska županija,"natural_sciences,_mathematics_and_statistics",
2020,Broj,Sarajevska županija,Informacijske i komunikacijske tehnologije,
2020,Broj,Sarajevska županija,"engineering,_production_and_construction",
2020,Broj,Sarajevska županija,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,Sarajevska županija,Zdravstvo i socijalna skrb,
2020,Broj,Sarajevska županija,Usluge,
