Year,UNIT_MEASURE,Administrativna oblast,scientific_field,Value
2020,Broj,bosnian-podrinje_canton,"business,_administration_and_law",
2020,Broj,bosnian-podrinje_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,bosnian-podrinje_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,bosnian-podrinje_canton,"engineering,_production_and_construction",
2020,Broj,bosnian-podrinje_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,bosnian-podrinje_canton,Zdravstvo i socijalna skrb,
2020,Broj,bosnian-podrinje_canton,Usluge,
2020,Broj,central_bosnia_canton,Obrazovanje,
2020,Broj,central_bosnia_canton,Umjetnost i humanističke znanosti,
2020,Broj,central_bosnia_canton,"social_sciences,_journalism_and_information",
2020,Broj,central_bosnia_canton,"business,_administration_and_law",
2020,Broj,central_bosnia_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,central_bosnia_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,central_bosnia_canton,"engineering,_production_and_construction",
2020,Broj,central_bosnia_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,central_bosnia_canton,Zdravstvo i socijalna skrb,
2020,Broj,central_bosnia_canton,Usluge,
2020,Broj,herzegovina-neretva_canton,Obrazovanje,
2020,Broj,herzegovina-neretva_canton,Umjetnost i humanističke znanosti,
2020,Broj,herzegovina-neretva_canton,"social_sciences,_journalism_and_information",
2020,Broj,herzegovina-neretva_canton,"business,_administration_and_law",
2020,Broj,herzegovina-neretva_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,herzegovina-neretva_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,herzegovina-neretva_canton,"engineering,_production_and_construction",
2020,Broj,herzegovina-neretva_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,herzegovina-neretva_canton,Zdravstvo i socijalna skrb,
2020,Broj,herzegovina-neretva_canton,Usluge,
2020,Broj,sarajevo_canton,Obrazovanje,
2020,Broj,sarajevo_canton,Umjetnost i humanističke znanosti,
2020,Broj,sarajevo_canton,"social_sciences,_journalism_and_information",
2020,Broj,sarajevo_canton,"business,_administration_and_law",
2020,Broj,sarajevo_canton,"natural_sciences,_mathematics_and_statistics",
2020,Broj,sarajevo_canton,Informacijske i komunikacijske tehnologije,
2020,Broj,sarajevo_canton,"engineering,_production_and_construction",
2020,Broj,sarajevo_canton,"agriculture,_forestry,_fisheries_and_veterinary_medicine",
2020,Broj,sarajevo_canton,Zdravstvo i socijalna skrb,
2020,Broj,sarajevo_canton,Usluge,
