Year,UNIT_MEASURE,Sex,Admin_Area,Births,Value
2020,NUMBER,F,central_bosnia_canton,LIVE_BIRTH,876
2020,NUMBER,F,herzegovina-neretva_canton,LIVE_BIRTH,727
2020,NUMBER,F,west_herzegovina_canton,LIVE_BIRTH,383
2020,NUMBER,F,sarajevo_canton,LIVE_BIRTH,2042
2020,NUMBER,F,canton_10,LIVE_BIRTH,168
2021,NUMBER,T,federation_of_bih,LIVE_BIRTH,16873
2021,NUMBER,T,una-sana_canton,LIVE_BIRTH,1397
2021,NUMBER,T,posavina_canton,LIVE_BIRTH,139
2021,NUMBER,T,tuzla_canton,LIVE_BIRTH,3354
2021,NUMBER,T,zenica-doboj_canton,LIVE_BIRTH,3172
2021,NUMBER,T,bosnian-podrinje_canton,LIVE_BIRTH,150
2021,NUMBER,T,central_bosnia_canton,LIVE_BIRTH,1825
2021,NUMBER,T,herzegovina-neretva_canton,LIVE_BIRTH,1593
2021,NUMBER,T,west_herzegovina_canton,LIVE_BIRTH,815
2021,NUMBER,T,sarajevo_canton,LIVE_BIRTH,4093
2021,NUMBER,T,canton_10,LIVE_BIRTH,335
2021,NUMBER,M,federation_of_bih,LIVE_BIRTH,8621
2021,NUMBER,M,una-sana_canton,LIVE_BIRTH,720
2021,NUMBER,M,posavina_canton,LIVE_BIRTH,71
2021,NUMBER,M,tuzla_canton,LIVE_BIRTH,1714
2021,NUMBER,M,zenica-doboj_canton,LIVE_BIRTH,1637
2021,NUMBER,M,bosnian-podrinje_canton,LIVE_BIRTH,78
2021,NUMBER,M,central_bosnia_canton,LIVE_BIRTH,904
2021,NUMBER,M,herzegovina-neretva_canton,LIVE_BIRTH,802
2021,NUMBER,M,west_herzegovina_canton,LIVE_BIRTH,427
2021,NUMBER,M,sarajevo_canton,LIVE_BIRTH,2080
2021,NUMBER,M,canton_10,LIVE_BIRTH,188
2021,NUMBER,F,federation_of_bih,LIVE_BIRTH,8252
2021,NUMBER,F,una-sana_canton,LIVE_BIRTH,677
2021,NUMBER,F,posavina_canton,LIVE_BIRTH,68
2021,NUMBER,F,tuzla_canton,LIVE_BIRTH,1640
2021,NUMBER,F,zenica-doboj_canton,LIVE_BIRTH,1535
2021,NUMBER,F,bosnian-podrinje_canton,LIVE_BIRTH,72
2021,NUMBER,F,central_bosnia_canton,LIVE_BIRTH,921
2021,NUMBER,F,herzegovina-neretva_canton,LIVE_BIRTH,791
2021,NUMBER,F,west_herzegovina_canton,LIVE_BIRTH,388
2021,NUMBER,F,sarajevo_canton,LIVE_BIRTH,2013
2021,NUMBER,F,canton_10,LIVE_BIRTH,147
2022,NUMBER,T,federation_of_bih,LIVE_BIRTH,16538
2022,NUMBER,T,una-sana_canton,LIVE_BIRTH,1426
2022,NUMBER,T,posavina_canton,LIVE_BIRTH,124
2022,NUMBER,T,tuzla_canton,LIVE_BIRTH,3266
2022,NUMBER,T,zenica-doboj_canton,LIVE_BIRTH,3038
2022,NUMBER,T,bosnian-podrinje_canton,LIVE_BIRTH,152
2022,NUMBER,T,central_bosnia_canton,LIVE_BIRTH,1701
2022,NUMBER,T,herzegovina-neretva_canton,LIVE_BIRTH,1500
2022,NUMBER,T,west_herzegovina_canton,LIVE_BIRTH,849
2022,NUMBER,T,sarajevo_canton,LIVE_BIRTH,4146
2022,NUMBER,T,canton_10,LIVE_BIRTH,336
2022,NUMBER,M,federation_of_bih,LIVE_BIRTH,8525
2022,NUMBER,M,una-sana_canton,LIVE_BIRTH,723
2022,NUMBER,M,posavina_canton,LIVE_BIRTH,66
2022,NUMBER,M,tuzla_canton,LIVE_BIRTH,1669
2022,NUMBER,M,zenica-doboj_canton,LIVE_BIRTH,1558
2022,NUMBER,M,bosnian-podrinje_canton,LIVE_BIRTH,85
2022,NUMBER,M,central_bosnia_canton,LIVE_BIRTH,931
2022,NUMBER,M,herzegovina-neretva_canton,LIVE_BIRTH,793
2022,NUMBER,M,west_herzegovina_canton,LIVE_BIRTH,432
2022,NUMBER,M,sarajevo_canton,LIVE_BIRTH,2094
2022,NUMBER,M,canton_10,LIVE_BIRTH,174
2022,NUMBER,F,federation_of_bih,LIVE_BIRTH,8013
2022,NUMBER,F,una-sana_canton,LIVE_BIRTH,703
2022,NUMBER,F,posavina_canton,LIVE_BIRTH,58
2022,NUMBER,F,tuzla_canton,LIVE_BIRTH,1597
2022,NUMBER,F,zenica-doboj_canton,LIVE_BIRTH,1480
2022,NUMBER,F,bosnian-podrinje_canton,LIVE_BIRTH,67
2022,NUMBER,F,central_bosnia_canton,LIVE_BIRTH,770
2022,NUMBER,F,herzegovina-neretva_canton,LIVE_BIRTH,707
2022,NUMBER,F,west_herzegovina_canton,LIVE_BIRTH,417
2022,NUMBER,F,sarajevo_canton,LIVE_BIRTH,2052
2022,NUMBER,F,canton_10,LIVE_BIRTH,162
2023,NUMBER,T,federation_of_bih,LIVE_BIRTH,16174
2023,NUMBER,T,una-sana_canton,LIVE_BIRTH,1285
2023,NUMBER,T,posavina_canton,LIVE_BIRTH,120
2023,NUMBER,T,tuzla_canton,LIVE_BIRTH,3233
2023,NUMBER,T,zenica-doboj_canton,LIVE_BIRTH,3026
2023,NUMBER,T,bosnian-podrinje_canton,LIVE_BIRTH,196
2023,NUMBER,T,central_bosnia_canton,LIVE_BIRTH,1670
2023,NUMBER,T,herzegovina-neretva_canton,LIVE_BIRTH,1385
2023,NUMBER,T,west_herzegovina_canton,LIVE_BIRTH,876
2023,NUMBER,T,sarajevo_canton,LIVE_BIRTH,4089
2023,NUMBER,T,canton_10,LIVE_BIRTH,294
2023,NUMBER,M,federation_of_bih,LIVE_BIRTH,8588
2023,NUMBER,M,una-sana_canton,LIVE_BIRTH,679
2023,NUMBER,M,posavina_canton,LIVE_BIRTH,61
2023,NUMBER,M,tuzla_canton,LIVE_BIRTH,1744
2023,NUMBER,M,zenica-doboj_canton,LIVE_BIRTH,1576
2023,NUMBER,M,bosnian-podrinje_canton,LIVE_BIRTH,111
2023,NUMBER,M,central_bosnia_canton,LIVE_BIRTH,903
2023,NUMBER,M,herzegovina-neretva_canton,LIVE_BIRTH,746
2023,NUMBER,M,west_herzegovina_canton,LIVE_BIRTH,468
2023,NUMBER,M,sarajevo_canton,LIVE_BIRTH,2157
2023,NUMBER,M,canton_10,LIVE_BIRTH,143
2023,NUMBER,F,federation_of_bih,LIVE_BIRTH,7586
2023,NUMBER,F,una-sana_canton,LIVE_BIRTH,606
2023,NUMBER,F,posavina_canton,LIVE_BIRTH,59
2023,NUMBER,F,tuzla_canton,LIVE_BIRTH,1489
2023,NUMBER,F,zenica-doboj_canton,LIVE_BIRTH,1450
2023,NUMBER,F,bosnian-podrinje_canton,LIVE_BIRTH,85
2023,NUMBER,F,central_bosnia_canton,LIVE_BIRTH,767
2023,NUMBER,F,herzegovina-neretva_canton,LIVE_BIRTH,639
2023,NUMBER,F,west_herzegovina_canton,LIVE_BIRTH,408
2023,NUMBER,F,sarajevo_canton,LIVE_BIRTH,1932
2023,NUMBER,F,canton_10,LIVE_BIRTH,151
1996,NUMBER,T,federation_of_bih,DEATHS,13753
1996,NUMBER,T,una-sana_canton,DEATHS,1663
1996,NUMBER,T,posavina_canton,DEATHS,130
1996,NUMBER,T,tuzla_canton,DEATHS,2351
1996,NUMBER,T,zenica-doboj_canton,DEATHS,2625
1996,NUMBER,T,bosnian-podrinje_canton,DEATHS,210
1996,NUMBER,T,central_bosnia_canton,DEATHS,1604
1996,NUMBER,T,herzegovina-neretva_canton,DEATHS,1426
1996,NUMBER,T,west_herzegovina_canton,DEATHS,674
1996,NUMBER,T,sarajevo_canton,DEATHS,2538
1996,NUMBER,T,canton_10,DEATHS,532
1996,NUMBER,M,federation_of_bih,DEATHS,7645
1996,NUMBER,M,una-sana_canton,DEATHS,980
1996,NUMBER,M,posavina_canton,DEATHS,73
1996,NUMBER,M,tuzla_canton,DEATHS,1330
1996,NUMBER,M,zenica-doboj_canton,DEATHS,1439
1996,NUMBER,M,bosnian-podrinje_canton,DEATHS,112
1996,NUMBER,M,central_bosnia_canton,DEATHS,919
1996,NUMBER,M,herzegovina-neretva_canton,DEATHS,760
1996,NUMBER,M,west_herzegovina_canton,DEATHS,323
1996,NUMBER,M,sarajevo_canton,DEATHS,1424
1996,NUMBER,M,canton_10,DEATHS,285
1996,NUMBER,F,una-sana_canton,DEATHS,683
1996,NUMBER,F,federation_of_bih,DEATHS,6108
1996,NUMBER,F,posavina_canton,DEATHS,57
1996,NUMBER,F,tuzla_canton,DEATHS,1021
1996,NUMBER,F,zenica-doboj_canton,DEATHS,1186
1996,NUMBER,F,bosnian-podrinje_canton,DEATHS,98
1996,NUMBER,F,central_bosnia_canton,DEATHS,685
1996,NUMBER,F,herzegovina-neretva_canton,DEATHS,666
1996,NUMBER,F,west_herzegovina_canton,DEATHS,351
1996,NUMBER,F,sarajevo_canton,DEATHS,1114
1996,NUMBER,F,canton_10,DEATHS,247
1997,NUMBER,T,federation_of_bih,DEATHS,15609
1997,NUMBER,T,una-sana_canton,DEATHS,1914
1997,NUMBER,T,posavina_canton,DEATHS,148
1997,NUMBER,T,tuzla_canton,DEATHS,2562
1997,NUMBER,T,zenica-doboj_canton,DEATHS,2562
1997,NUMBER,T,bosnian-podrinje_canton,DEATHS,232
1997,NUMBER,T,central_bosnia_canton,DEATHS,1786
1997,NUMBER,T,herzegovina-neretva_canton,DEATHS,1700
1997,NUMBER,T,west_herzegovina_canton,DEATHS,728
1997,NUMBER,T,sarajevo_canton,DEATHS,2945
1997,NUMBER,T,canton_10,DEATHS,570
1997,NUMBER,M,federation_of_bih,DEATHS,8387
1997,NUMBER,M,una-sana_canton,DEATHS,1015
1997,NUMBER,M,posavina_canton,DEATHS,81
1997,NUMBER,M,tuzla_canton,DEATHS,1427
1997,NUMBER,M,zenica-doboj_canton,DEATHS,1675
1997,NUMBER,M,bosnian-podrinje_canton,DEATHS,120
1997,NUMBER,M,central_bosnia_canton,DEATHS,966
1997,NUMBER,M,herzegovina-neretva_canton,DEATHS,881
1997,NUMBER,M,west_herzegovina_canton,DEATHS,336
1997,NUMBER,M,sarajevo_canton,DEATHS,1581
1997,NUMBER,M,canton_10,DEATHS,305
1997,NUMBER,F,federation_of_bih,DEATHS,7222
1997,NUMBER,F,una-sana_canton,DEATHS,899
1997,NUMBER,F,posavina_canton,DEATHS,67
1997,NUMBER,F,tuzla_canton,DEATHS,1135
1997,NUMBER,F,zenica-doboj_canton,DEATHS,1349
1997,NUMBER,F,bosnian-podrinje_canton,DEATHS,112
1997,NUMBER,F,central_bosnia_canton,DEATHS,820
1997,NUMBER,F,herzegovina-neretva_canton,DEATHS,819
1997,NUMBER,F,west_herzegovina_canton,DEATHS,392
1997,NUMBER,F,sarajevo_canton,DEATHS,1364
1997,NUMBER,F,canton_10,DEATHS,265
1998,NUMBER,T,federation_of_bih,DEATHS,15564
1998,NUMBER,T,una-sana_canton,DEATHS,1997
1998,NUMBER,T,posavina_canton,DEATHS,127
1998,NUMBER,T,tuzla_canton,DEATHS,2547
1998,NUMBER,T,zenica-doboj_canton,DEATHS,3038
1998,NUMBER,T,bosnian-podrinje_canton,DEATHS,251
1998,NUMBER,T,central_bosnia_canton,DEATHS,1816
1998,NUMBER,T,herzegovina-neretva_canton,DEATHS,1649
1998,NUMBER,T,west_herzegovina_canton,DEATHS,663
1998,NUMBER,T,sarajevo_canton,DEATHS,2885
1998,NUMBER,T,canton_10,DEATHS,591
1998,NUMBER,M,federation_of_bih,DEATHS,8353
1998,NUMBER,M,una-sana_canton,DEATHS,1051
1998,NUMBER,M,posavina_canton,DEATHS,66
1998,NUMBER,M,tuzla_canton,DEATHS,1442
1998,NUMBER,M,zenica-doboj_canton,DEATHS,1614
1998,NUMBER,M,bosnian-podrinje_canton,DEATHS,145
1998,NUMBER,M,central_bosnia_canton,DEATHS,1005
1998,NUMBER,M,herzegovina-neretva_canton,DEATHS,865
1998,NUMBER,M,west_herzegovina_canton,DEATHS,319
1998,NUMBER,M,sarajevo_canton,DEATHS,1535
1998,NUMBER,M,canton_10,DEATHS,309
1998,NUMBER,F,federation_of_bih,DEATHS,7211
1998,NUMBER,F,una-sana_canton,DEATHS,946
1998,NUMBER,F,posavina_canton,DEATHS,61
1998,NUMBER,F,tuzla_canton,DEATHS,1105
1998,NUMBER,F,zenica-doboj_canton,DEATHS,1422
1998,NUMBER,F,bosnian-podrinje_canton,DEATHS,106
1998,NUMBER,F,central_bosnia_canton,DEATHS,811
1998,NUMBER,F,herzegovina-neretva_canton,DEATHS,784
1998,NUMBER,F,west_herzegovina_canton,DEATHS,344
1998,NUMBER,F,sarajevo_canton,DEATHS,1350
1998,NUMBER,F,canton_10,DEATHS,282
1999,NUMBER,T,federation_of_bih,DEATHS,15586
1999,NUMBER,T,una-sana_canton,DEATHS,1949
1999,NUMBER,T,posavina_canton,DEATHS,231
1999,NUMBER,T,tuzla_canton,DEATHS,2612
1999,NUMBER,T,zenica-doboj_canton,DEATHS,3087
1999,NUMBER,T,bosnian-podrinje_canton,DEATHS,241
1999,NUMBER,T,central_bosnia_canton,DEATHS,1797
1999,NUMBER,T,herzegovina-neretva_canton,DEATHS,1579
1999,NUMBER,T,west_herzegovina_canton,DEATHS,604
1999,NUMBER,T,sarajevo_canton,DEATHS,2929
1999,NUMBER,T,canton_10,DEATHS,557
1999,NUMBER,M,federation_of_bih,DEATHS,8235
1999,NUMBER,M,una-sana_canton,DEATHS,1013
1999,NUMBER,M,posavina_canton,DEATHS,129
1999,NUMBER,M,tuzla_canton,DEATHS,1417
1999,NUMBER,M,zenica-doboj_canton,DEATHS,1628
1999,NUMBER,M,bosnian-podrinje_canton,DEATHS,133
1999,NUMBER,M,central_bosnia_canton,DEATHS,957
1999,NUMBER,M,herzegovina-neretva_canton,DEATHS,816
1999,NUMBER,M,west_herzegovina_canton,DEATHS,285
1999,NUMBER,M,sarajevo_canton,DEATHS,1557
1999,NUMBER,M,canton_10,DEATHS,300
1999,NUMBER,F,federation_of_bih,DEATHS,7351
1999,NUMBER,F,una-sana_canton,DEATHS,936
1999,NUMBER,F,posavina_canton,DEATHS,102
1999,NUMBER,F,tuzla_canton,DEATHS,1195
1999,NUMBER,F,zenica-doboj_canton,DEATHS,1459
1999,NUMBER,F,bosnian-podrinje_canton,DEATHS,108
1999,NUMBER,F,central_bosnia_canton,DEATHS,840
1999,NUMBER,F,herzegovina-neretva_canton,DEATHS,763
1999,NUMBER,F,west_herzegovina_canton,DEATHS,319
1999,NUMBER,F,sarajevo_canton,DEATHS,1372
1999,NUMBER,F,canton_10,DEATHS,257
2000,NUMBER,T,federation_of_bih,DEATHS,16985
2000,NUMBER,T,una-sana_canton,DEATHS,2005
2000,NUMBER,T,posavina_canton,DEATHS,315
2000,NUMBER,T,tuzla_canton,DEATHS,2884
2000,NUMBER,T,zenica-doboj_canton,DEATHS,3308
2000,NUMBER,T,bosnian-podrinje_canton,DEATHS,270
2000,NUMBER,T,central_bosnia_canton,DEATHS,1847
2000,NUMBER,T,herzegovina-neretva_canton,DEATHS,1697
2000,NUMBER,T,west_herzegovina_canton,DEATHS,576
2000,NUMBER,T,sarajevo_canton,DEATHS,3436
2000,NUMBER,T,canton_10,DEATHS,647
2000,NUMBER,M,federation_of_bih,DEATHS,8917
2000,NUMBER,M,una-sana_canton,DEATHS,1062
2000,NUMBER,M,posavina_canton,DEATHS,176
2000,NUMBER,M,tuzla_canton,DEATHS,1534
2000,NUMBER,M,zenica-doboj_canton,DEATHS,1738
2000,NUMBER,M,bosnian-podrinje_canton,DEATHS,138
2000,NUMBER,M,central_bosnia_canton,DEATHS,958
2000,NUMBER,M,herzegovina-neretva_canton,DEATHS,900
2000,NUMBER,M,west_herzegovina_canton,DEATHS,303
2000,NUMBER,M,sarajevo_canton,DEATHS,1777
2000,NUMBER,M,canton_10,DEATHS,331
2000,NUMBER,F,federation_of_bih,DEATHS,8068
2000,NUMBER,F,una-sana_canton,DEATHS,943
2000,NUMBER,F,posavina_canton,DEATHS,139
2000,NUMBER,F,tuzla_canton,DEATHS,1350
2000,NUMBER,F,zenica-doboj_canton,DEATHS,1570
2000,NUMBER,F,bosnian-podrinje_canton,DEATHS,132
2000,NUMBER,F,central_bosnia_canton,DEATHS,889
2000,NUMBER,F,herzegovina-neretva_canton,DEATHS,797
2000,NUMBER,F,west_herzegovina_canton,DEATHS,273
2000,NUMBER,F,sarajevo_canton,DEATHS,1659
2000,NUMBER,F,canton_10,DEATHS,316
2001,NUMBER,T,federation_of_bih,DEATHS,16756
2001,NUMBER,T,una-sana_canton,DEATHS,1941
2001,NUMBER,T,posavina_canton,DEATHS,362
2001,NUMBER,T,tuzla_canton,DEATHS,2850
2001,NUMBER,T,zenica-doboj_canton,DEATHS,3076
2001,NUMBER,T,bosnian-podrinje_canton,DEATHS,232
2001,NUMBER,T,central_bosnia_canton,DEATHS,1900
2001,NUMBER,T,herzegovina-neretva_canton,DEATHS,1700
2001,NUMBER,T,west_herzegovina_canton,DEATHS,593
2001,NUMBER,T,sarajevo_canton,DEATHS,3440
2001,NUMBER,T,canton_10,DEATHS,662
2001,NUMBER,M,federation_of_bih,DEATHS,8830
2001,NUMBER,M,una-sana_canton,DEATHS,1029
2001,NUMBER,M,posavina_canton,DEATHS,204
2001,NUMBER,M,tuzla_canton,DEATHS,1506
2001,NUMBER,M,zenica-doboj_canton,DEATHS,1629
2001,NUMBER,M,bosnian-podrinje_canton,DEATHS,112
2001,NUMBER,M,central_bosnia_canton,DEATHS,975
2001,NUMBER,M,herzegovina-neretva_canton,DEATHS,900
2001,NUMBER,M,west_herzegovina_canton,DEATHS,291
2001,NUMBER,M,sarajevo_canton,DEATHS,1843
2001,NUMBER,M,canton_10,DEATHS,341
2001,NUMBER,F,federation_of_bih,DEATHS,7926
2001,NUMBER,F,una-sana_canton,DEATHS,912
2001,NUMBER,F,posavina_canton,DEATHS,158
2001,NUMBER,F,tuzla_canton,DEATHS,1344
2001,NUMBER,F,zenica-doboj_canton,DEATHS,1447
2001,NUMBER,F,bosnian-podrinje_canton,DEATHS,120
2001,NUMBER,F,central_bosnia_canton,DEATHS,925
2001,NUMBER,F,herzegovina-neretva_canton,DEATHS,800
2001,NUMBER,F,west_herzegovina_canton,DEATHS,302
2001,NUMBER,F,sarajevo_canton,DEATHS,1597
2001,NUMBER,F,canton_10,DEATHS,321
2002,NUMBER,T,federation_of_bih,DEATHS,16988
2002,NUMBER,T,una-sana_canton,DEATHS,2009
2002,NUMBER,T,posavina_canton,DEATHS,416
2002,NUMBER,T,tuzla_canton,DEATHS,3062
2002,NUMBER,T,zenica-doboj_canton,DEATHS,3005
2002,NUMBER,T,bosnian-podrinje_canton,DEATHS,236
2002,NUMBER,T,central_bosnia_canton,DEATHS,1967
2002,NUMBER,T,herzegovina-neretva_canton,DEATHS,1653
2002,NUMBER,T,west_herzegovina_canton,DEATHS,553
2002,NUMBER,T,sarajevo_canton,DEATHS,3391
2002,NUMBER,T,canton_10,DEATHS,696
2002,NUMBER,M,federation_of_bih,DEATHS,8757
2002,NUMBER,M,una-sana_canton,DEATHS,1016
2002,NUMBER,M,posavina_canton,DEATHS,221
2002,NUMBER,M,tuzla_canton,DEATHS,1566
2002,NUMBER,M,zenica-doboj_canton,DEATHS,1577
2002,NUMBER,M,bosnian-podrinje_canton,DEATHS,136
2002,NUMBER,M,central_bosnia_canton,DEATHS,1027
2002,NUMBER,M,west_herzegovina_canton,DEATHS,273
2002,NUMBER,M,herzegovina-neretva_canton,DEATHS,849
2002,NUMBER,M,sarajevo_canton,DEATHS,1731
2002,NUMBER,M,canton_10,DEATHS,361
2002,NUMBER,F,federation_of_bih,DEATHS,8231
2002,NUMBER,F,una-sana_canton,DEATHS,993
2002,NUMBER,F,posavina_canton,DEATHS,195
2002,NUMBER,F,tuzla_canton,DEATHS,1496
2002,NUMBER,F,zenica-doboj_canton,DEATHS,1428
2002,NUMBER,F,bosnian-podrinje_canton,DEATHS,100
2002,NUMBER,F,central_bosnia_canton,DEATHS,940
2002,NUMBER,F,herzegovina-neretva_canton,DEATHS,804
2002,NUMBER,F,west_herzegovina_canton,DEATHS,280
2002,NUMBER,F,sarajevo_canton,DEATHS,1660
2002,NUMBER,F,canton_10,DEATHS,335
2003,NUMBER,T,federation_of_bih,DEATHS,18049
2003,NUMBER,T,una-sana_canton,DEATHS,2092
2003,NUMBER,T,posavina_canton,DEATHS,405
2003,NUMBER,T,tuzla_canton,DEATHS,3320
2003,NUMBER,T,zenica-doboj_canton,DEATHS,3046
2003,NUMBER,T,bosnian-podrinje_canton,DEATHS,254
2003,NUMBER,T,central_bosnia_canton,DEATHS,2092
2003,NUMBER,T,herzegovina-neretva_canton,DEATHS,1844
2003,NUMBER,T,west_herzegovina_canton,DEATHS,722
2003,NUMBER,T,sarajevo_canton,DEATHS,3528
2003,NUMBER,T,canton_10,DEATHS,746
2003,NUMBER,M,federation_of_bih,DEATHS,9344
2003,NUMBER,M,una-sana_canton,DEATHS,1089
2003,NUMBER,M,posavina_canton,DEATHS,232
2003,NUMBER,M,tuzla_canton,DEATHS,1714
2003,NUMBER,M,zenica-doboj_canton,DEATHS,1582
2003,NUMBER,M,bosnian-podrinje_canton,DEATHS,127
2003,NUMBER,M,central_bosnia_canton,DEATHS,1087
2003,NUMBER,M,herzegovina-neretva_canton,DEATHS,968
2003,NUMBER,M,west_herzegovina_canton,DEATHS,354
2003,NUMBER,M,sarajevo_canton,DEATHS,1820
2003,NUMBER,M,canton_10,DEATHS,371
2003,NUMBER,F,federation_of_bih,DEATHS,8705
2003,NUMBER,F,una-sana_canton,DEATHS,1003
2003,NUMBER,F,posavina_canton,DEATHS,173
2003,NUMBER,F,tuzla_canton,DEATHS,1606
2003,NUMBER,F,zenica-doboj_canton,DEATHS,1464
2003,NUMBER,F,bosnian-podrinje_canton,DEATHS,127
2003,NUMBER,F,central_bosnia_canton,DEATHS,1005
2003,NUMBER,F,herzegovina-neretva_canton,DEATHS,876
2003,NUMBER,F,west_herzegovina_canton,DEATHS,368
2003,NUMBER,F,sarajevo_canton,DEATHS,1708
2003,NUMBER,F,canton_10,DEATHS,375
2004,NUMBER,T,federation_of_bih,DEATHS,18122
2004,NUMBER,T,una-sana_canton,DEATHS,2160
2004,NUMBER,T,posavina_canton,DEATHS,403
2004,NUMBER,T,tuzla_canton,DEATHS,3374
2004,NUMBER,T,zenica-doboj_canton,DEATHS,3068
2004,NUMBER,T,bosnian-podrinje_canton,DEATHS,259
2004,NUMBER,T,central_bosnia_canton,DEATHS,2141
2004,NUMBER,T,herzegovina-neretva_canton,DEATHS,1740
2004,NUMBER,T,west_herzegovina_canton,DEATHS,703
2004,NUMBER,T,sarajevo_canton,DEATHS,3563
2004,NUMBER,T,canton_10,DEATHS,711
2004,NUMBER,M,federation_of_bih,DEATHS,9258
2004,NUMBER,M,una-sana_canton,DEATHS,1077
2004,NUMBER,M,posavina_canton,DEATHS,207
2004,NUMBER,M,tuzla_canton,DEATHS,1790
2004,NUMBER,M,zenica-doboj_canton,DEATHS,1575
2004,NUMBER,M,bosnian-podrinje_canton,DEATHS,127
2004,NUMBER,M,central_bosnia_canton,DEATHS,1080
2004,NUMBER,M,herzegovina-neretva_canton,DEATHS,873
2004,NUMBER,M,west_herzegovina_canton,DEATHS,336
2004,NUMBER,M,sarajevo_canton,DEATHS,1827
2004,NUMBER,M,canton_10,DEATHS,366
2004,NUMBER,F,federation_of_bih,DEATHS,8864
2004,NUMBER,F,una-sana_canton,DEATHS,1083
2004,NUMBER,F,posavina_canton,DEATHS,196
2004,NUMBER,F,tuzla_canton,DEATHS,1584
2004,NUMBER,F,zenica-doboj_canton,DEATHS,1493
2004,NUMBER,F,bosnian-podrinje_canton,DEATHS,132
2004,NUMBER,F,central_bosnia_canton,DEATHS,1061
2004,NUMBER,F,herzegovina-neretva_canton,DEATHS,867
2004,NUMBER,F,west_herzegovina_canton,DEATHS,367
2004,NUMBER,F,sarajevo_canton,DEATHS,1736
2004,NUMBER,F,canton_10,DEATHS,345
2005,NUMBER,T,federation_of_bih,DEATHS,19099
2005,NUMBER,T,una-sana_canton,DEATHS,2222
2005,NUMBER,T,posavina_canton,DEATHS,462
2005,NUMBER,T,tuzla_canton,DEATHS,3519
2005,NUMBER,T,zenica-doboj_canton,DEATHS,3204
2005,NUMBER,T,bosnian-podrinje_canton,DEATHS,240
2005,NUMBER,T,central_bosnia_canton,DEATHS,2197
2005,NUMBER,T,herzegovina-neretva_canton,DEATHS,2030
2005,NUMBER,T,west_herzegovina_canton,DEATHS,732
2005,NUMBER,T,sarajevo_canton,DEATHS,3751
2005,NUMBER,T,canton_10,DEATHS,742
2005,NUMBER,M,federation_of_bih,DEATHS,9934
2005,NUMBER,M,una-sana_canton,DEATHS,1123
2005,NUMBER,M,posavina_canton,DEATHS,268
2005,NUMBER,M,tuzla_canton,DEATHS,1886
2005,NUMBER,M,zenica-doboj_canton,DEATHS,1673
2005,NUMBER,M,bosnian-podrinje_canton,DEATHS,127
2005,NUMBER,M,central_bosnia_canton,DEATHS,1130
2005,NUMBER,M,herzegovina-neretva_canton,DEATHS,1110
2005,NUMBER,M,west_herzegovina_canton,DEATHS,342
2005,NUMBER,M,sarajevo_canton,DEATHS,1912
2005,NUMBER,M,canton_10,DEATHS,363
2005,NUMBER,F,federation_of_bih,DEATHS,9165
2005,NUMBER,F,una-sana_canton,DEATHS,1099
2005,NUMBER,F,posavina_canton,DEATHS,194
2005,NUMBER,F,tuzla_canton,DEATHS,1633
2005,NUMBER,F,zenica-doboj_canton,DEATHS,1531
2005,NUMBER,F,bosnian-podrinje_canton,DEATHS,113
2005,NUMBER,F,central_bosnia_canton,DEATHS,1067
2005,NUMBER,F,herzegovina-neretva_canton,DEATHS,920
2005,NUMBER,F,west_herzegovina_canton,DEATHS,390
2005,NUMBER,F,sarajevo_canton,DEATHS,1839
2005,NUMBER,F,canton_10,DEATHS,379
2006,NUMBER,T,federation_of_bih,DEATHS,18497
2006,NUMBER,T,una-sana_canton,DEATHS,2099
2006,NUMBER,T,posavina_canton,DEATHS,410
2006,NUMBER,T,tuzla_canton,DEATHS,3341
2006,NUMBER,T,zenica-doboj_canton,DEATHS,3173
2006,NUMBER,T,bosnian-podrinje_canton,DEATHS,274
2006,NUMBER,T,central_bosnia_canton,DEATHS,2140
2006,NUMBER,T,herzegovina-neretva_canton,DEATHS,1889
2006,NUMBER,T,west_herzegovina_canton,DEATHS,698
2006,NUMBER,T,sarajevo_canton,DEATHS,3705
2006,NUMBER,T,canton_10,DEATHS,768
2006,NUMBER,M,federation_of_bih,DEATHS,9538
2006,NUMBER,M,una-sana_canton,DEATHS,1050
2006,NUMBER,M,posavina_canton,DEATHS,214
2006,NUMBER,M,tuzla_canton,DEATHS,1823
2006,NUMBER,M,zenica-doboj_canton,DEATHS,1649
2006,NUMBER,M,bosnian-podrinje_canton,DEATHS,131
2006,NUMBER,M,central_bosnia_canton,DEATHS,1133
2006,NUMBER,M,herzegovina-neretva_canton,DEATHS,964
2006,NUMBER,M,west_herzegovina_canton,DEATHS,321
2006,NUMBER,M,sarajevo_canton,DEATHS,1873
2006,NUMBER,M,canton_10,DEATHS,380
2006,NUMBER,F,federation_of_bih,DEATHS,8959
2006,NUMBER,F,una-sana_canton,DEATHS,1049
2006,NUMBER,F,posavina_canton,DEATHS,196
2006,NUMBER,F,tuzla_canton,DEATHS,1518
2006,NUMBER,F,zenica-doboj_canton,DEATHS,1524
2006,NUMBER,F,bosnian-podrinje_canton,DEATHS,143
2006,NUMBER,F,central_bosnia_canton,DEATHS,1007
2006,NUMBER,F,herzegovina-neretva_canton,DEATHS,925
2006,NUMBER,F,west_herzegovina_canton,DEATHS,377
