Year,UNIT_MEASURE,Admin_Area,AGE,Sex,Value
2013,NUMBER,central_bosnia_canton,16,_T,4372
2013,NUMBER,central_bosnia_canton,17,_T,4413
2013,NUMBER,central_bosnia_canton,18,_T,4303
2013,NUMBER,central_bosnia_canton,19,_T,3094
2013,NUMBER,central_bosnia_canton,20,_T,2996
2013,NUMBER,central_bosnia_canton,21,_T,3472
2013,NUMBER,central_bosnia_canton,22,_T,3821
2013,NUMBER,central_bosnia_canton,23,_T,3700
2013,NUMBER,central_bosnia_canton,24,_T,3775
2013,NUMBER,central_bosnia_canton,25,_T,3941
2013,NUMBER,central_bosnia_canton,26,_T,3681
2013,NUMBER,central_bosnia_canton,27,_T,3805
2013,NUMBER,central_bosnia_canton,28,_T,3741
2013,NUMBER,central_bosnia_canton,29,_T,3899
2013,NUMBER,central_bosnia_canton,30,_T,3794
2013,NUMBER,central_bosnia_canton,31,_T,3654
2013,NUMBER,central_bosnia_canton,32,_T,3764
2013,NUMBER,central_bosnia_canton,33,_T,3697
2013,NUMBER,central_bosnia_canton,34,_T,3578
2013,NUMBER,central_bosnia_canton,35,_T,3680
2013,NUMBER,central_bosnia_canton,36,_T,3656
2013,NUMBER,central_bosnia_canton,37,_T,3765
2013,NUMBER,central_bosnia_canton,38,_T,3648
2013,NUMBER,central_bosnia_canton,39,_T,3622
2013,NUMBER,central_bosnia_canton,40,_T,3553
2013,NUMBER,central_bosnia_canton,41,_T,3688
2013,NUMBER,central_bosnia_canton,42,_T,3663
2013,NUMBER,central_bosnia_canton,43,_T,3515
2013,NUMBER,central_bosnia_canton,44,_T,3866
2013,NUMBER,central_bosnia_canton,45,_T,3771
2013,NUMBER,central_bosnia_canton,46,_T,3867
2013,NUMBER,central_bosnia_canton,47,_T,3912
2013,NUMBER,central_bosnia_canton,48,_T,3977
2013,NUMBER,central_bosnia_canton,49,_T,3903
2013,NUMBER,central_bosnia_canton,50,_T,3996
2013,NUMBER,central_bosnia_canton,51,_T,4137
2013,NUMBER,central_bosnia_canton,52,_T,3942
2013,NUMBER,central_bosnia_canton,53,_T,3915
2013,NUMBER,central_bosnia_canton,54,_T,3864
2013,NUMBER,central_bosnia_canton,55,_T,3612
2013,NUMBER,central_bosnia_canton,56,_T,3572
2013,NUMBER,central_bosnia_canton,57,_T,3494
2013,NUMBER,central_bosnia_canton,58,_T,3521
2013,NUMBER,central_bosnia_canton,59,_T,3336
2013,NUMBER,central_bosnia_canton,60,_T,3167
2013,NUMBER,central_bosnia_canton,61,_T,2856
2013,NUMBER,central_bosnia_canton,62,_T,2647
2013,NUMBER,central_bosnia_canton,63,_T,2690
2013,NUMBER,central_bosnia_canton,64,_T,2428
2013,NUMBER,central_bosnia_canton,65,_T,2180
2013,NUMBER,central_bosnia_canton,66,_T,2184
2013,NUMBER,central_bosnia_canton,67,_T,1615
2013,NUMBER,central_bosnia_canton,68,_T,1622
2013,NUMBER,central_bosnia_canton,69,_T,1550
2013,NUMBER,central_bosnia_canton,70,_T,1616
2013,NUMBER,central_bosnia_canton,71,_T,1745
2013,NUMBER,central_bosnia_canton,72,_T,1786
2013,NUMBER,central_bosnia_canton,73,_T,1977
2013,NUMBER,central_bosnia_canton,74,_T,1723
2013,NUMBER,central_bosnia_canton,75,_T,1519
2013,NUMBER,central_bosnia_canton,76,_T,1401
2013,NUMBER,central_bosnia_canton,77,_T,1385
2013,NUMBER,central_bosnia_canton,78,_T,1214
2013,NUMBER,central_bosnia_canton,79,_T,1042
2013,NUMBER,central_bosnia_canton,80,_T,843
2013,NUMBER,central_bosnia_canton,81,_T,793
2013,NUMBER,central_bosnia_canton,82,_T,652
2013,NUMBER,central_bosnia_canton,83,_T,559
2013,NUMBER,central_bosnia_canton,84,_T,417
2013,NUMBER,central_bosnia_canton,85+,_T,1263
2013,NUMBER,herzegovina-neretva_canton,T,_T,222007
2013,NUMBER,herzegovina-neretva_canton,0,_T,2097
2013,NUMBER,herzegovina-neretva_canton,1,_T,2106
2013,NUMBER,herzegovina-neretva_canton,2,_T,2090
2013,NUMBER,herzegovina-neretva_canton,3,_T,2209
2013,NUMBER,herzegovina-neretva_canton,4,_T,2215
2013,NUMBER,herzegovina-neretva_canton,5,_T,2167
2013,NUMBER,herzegovina-neretva_canton,6,_T,2092
2013,NUMBER,herzegovina-neretva_canton,7,_T,2157
2013,NUMBER,herzegovina-neretva_canton,8,_T,2214
2013,NUMBER,herzegovina-neretva_canton,9,_T,2236
2013,NUMBER,herzegovina-neretva_canton,10,_T,2341
2013,NUMBER,herzegovina-neretva_canton,11,_T,2430
2013,NUMBER,herzegovina-neretva_canton,12,_T,2492
2013,NUMBER,herzegovina-neretva_canton,13,_T,2606
2013,NUMBER,herzegovina-neretva_canton,14,_T,2707
2013,NUMBER,herzegovina-neretva_canton,15,_T,3009
2013,NUMBER,herzegovina-neretva_canton,16,_T,3421
2013,NUMBER,herzegovina-neretva_canton,17,_T,3507
2013,NUMBER,herzegovina-neretva_canton,18,_T,3599
2013,NUMBER,herzegovina-neretva_canton,19,_T,2961
2013,NUMBER,herzegovina-neretva_canton,20,_T,2511
2013,NUMBER,herzegovina-neretva_canton,21,_T,2775
2013,NUMBER,herzegovina-neretva_canton,22,_T,3146
2013,NUMBER,herzegovina-neretva_canton,23,_T,3128
2013,NUMBER,herzegovina-neretva_canton,24,_T,3066
2013,NUMBER,herzegovina-neretva_canton,25,_T,3105
2013,NUMBER,herzegovina-neretva_canton,26,_T,3108
2013,NUMBER,herzegovina-neretva_canton,27,_T,3130
2013,NUMBER,herzegovina-neretva_canton,28,_T,3148
2013,NUMBER,herzegovina-neretva_canton,29,_T,3261
2013,NUMBER,herzegovina-neretva_canton,30,_T,3143
2013,NUMBER,herzegovina-neretva_canton,31,_T,2978
2013,NUMBER,herzegovina-neretva_canton,32,_T,3098
2013,NUMBER,herzegovina-neretva_canton,33,_T,3002
2013,NUMBER,herzegovina-neretva_canton,34,_T,2967
2013,NUMBER,herzegovina-neretva_canton,35,_T,2901
2013,NUMBER,herzegovina-neretva_canton,36,_T,3011
2013,NUMBER,herzegovina-neretva_canton,37,_T,2910
2013,NUMBER,herzegovina-neretva_canton,38,_T,2893
2013,NUMBER,herzegovina-neretva_canton,39,_T,2836
2013,NUMBER,herzegovina-neretva_canton,40,_T,2924
2013,NUMBER,herzegovina-neretva_canton,41,_T,2989
2013,NUMBER,herzegovina-neretva_canton,42,_T,2877
2013,NUMBER,herzegovina-neretva_canton,43,_T,2800
2013,NUMBER,herzegovina-neretva_canton,44,_T,3029
2013,NUMBER,herzegovina-neretva_canton,45,_T,3237
2013,NUMBER,herzegovina-neretva_canton,46,_T,3213
2013,NUMBER,herzegovina-neretva_canton,47,_T,3282
2013,NUMBER,herzegovina-neretva_canton,48,_T,3353
2013,NUMBER,herzegovina-neretva_canton,49,_T,3341
2013,NUMBER,herzegovina-neretva_canton,50,_T,3474
2013,NUMBER,herzegovina-neretva_canton,51,_T,3436
2013,NUMBER,herzegovina-neretva_canton,52,_T,3448
2013,NUMBER,herzegovina-neretva_canton,53,_T,3463
2013,NUMBER,herzegovina-neretva_canton,54,_T,3576
2013,NUMBER,herzegovina-neretva_canton,55,_T,3310
2013,NUMBER,herzegovina-neretva_canton,56,_T,3258
2013,NUMBER,herzegovina-neretva_canton,57,_T,3172
2013,NUMBER,herzegovina-neretva_canton,58,_T,3145
2013,NUMBER,herzegovina-neretva_canton,59,_T,2934
2013,NUMBER,herzegovina-neretva_canton,60,_T,2906
2013,NUMBER,herzegovina-neretva_canton,61,_T,2597
2013,NUMBER,herzegovina-neretva_canton,62,_T,2477
2013,NUMBER,herzegovina-neretva_canton,63,_T,2477
2013,NUMBER,herzegovina-neretva_canton,64,_T,2291
2013,NUMBER,herzegovina-neretva_canton,65,_T,2008
2013,NUMBER,herzegovina-neretva_canton,66,_T,2095
2013,NUMBER,herzegovina-neretva_canton,67,_T,1467
2013,NUMBER,herzegovina-neretva_canton,68,_T,1649
2013,NUMBER,herzegovina-neretva_canton,69,_T,1586
2013,NUMBER,herzegovina-neretva_canton,70,_T,1427
2013,NUMBER,herzegovina-neretva_canton,71,_T,1909
2013,NUMBER,herzegovina-neretva_canton,72,_T,1949
2013,NUMBER,herzegovina-neretva_canton,73,_T,2186
2013,NUMBER,herzegovina-neretva_canton,74,_T,1983
2013,NUMBER,herzegovina-neretva_canton,75,_T,1920
2013,NUMBER,herzegovina-neretva_canton,76,_T,1756
2013,NUMBER,herzegovina-neretva_canton,77,_T,1616
2013,NUMBER,herzegovina-neretva_canton,78,_T,1553
2013,NUMBER,herzegovina-neretva_canton,79,_T,1478
2013,NUMBER,herzegovina-neretva_canton,80,_T,1240
2013,NUMBER,herzegovina-neretva_canton,81,_T,1201
2013,NUMBER,herzegovina-neretva_canton,82,_T,1050
2013,NUMBER,herzegovina-neretva_canton,83,_T,854
2013,NUMBER,herzegovina-neretva_canton,84,_T,706
2013,NUMBER,herzegovina-neretva_canton,85+,_T,2592
2013,NUMBER,west_herzegovina_canton,T,_T,94898
2013,NUMBER,west_herzegovina_canton,0,_T,917
2013,NUMBER,west_herzegovina_canton,1,_T,1039
2013,NUMBER,west_herzegovina_canton,2,_T,991
2013,NUMBER,west_herzegovina_canton,3,_T,1031
2013,NUMBER,west_herzegovina_canton,4,_T,1039
2013,NUMBER,west_herzegovina_canton,5,_T,1073
2013,NUMBER,west_herzegovina_canton,6,_T,1090
2013,NUMBER,west_herzegovina_canton,7,_T,1089
2013,NUMBER,west_herzegovina_canton,8,_T,1141
2013,NUMBER,west_herzegovina_canton,9,_T,1126
2013,NUMBER,west_herzegovina_canton,10,_T,1170
2013,NUMBER,west_herzegovina_canton,11,_T,1202
2013,NUMBER,west_herzegovina_canton,12,_T,1230
2013,NUMBER,west_herzegovina_canton,13,_T,1322
2013,NUMBER,west_herzegovina_canton,14,_T,1392
2013,NUMBER,west_herzegovina_canton,15,_T,1521
2013,NUMBER,west_herzegovina_canton,16,_T,1490
2013,NUMBER,west_herzegovina_canton,17,_T,1448
2013,NUMBER,west_herzegovina_canton,18,_T,1506
2013,NUMBER,west_herzegovina_canton,19,_T,1414
2013,NUMBER,west_herzegovina_canton,20,_T,1406
2013,NUMBER,west_herzegovina_canton,21,_T,1328
2013,NUMBER,west_herzegovina_canton,22,_T,1436
2013,NUMBER,west_herzegovina_canton,23,_T,1421
2013,NUMBER,west_herzegovina_canton,24,_T,1295
2013,NUMBER,west_herzegovina_canton,25,_T,1337
2013,NUMBER,west_herzegovina_canton,26,_T,1345
2013,NUMBER,west_herzegovina_canton,27,_T,1335
2013,NUMBER,west_herzegovina_canton,28,_T,1279
2013,NUMBER,west_herzegovina_canton,29,_T,1279
2013,NUMBER,west_herzegovina_canton,30,_T,1197
2013,NUMBER,west_herzegovina_canton,31,_T,1176
2013,NUMBER,west_herzegovina_canton,32,_T,1159
2013,NUMBER,west_herzegovina_canton,33,_T,1155
2013,NUMBER,west_herzegovina_canton,34,_T,1108
2013,NUMBER,west_herzegovina_canton,35,_T,1110
2013,NUMBER,west_herzegovina_canton,36,_T,1162
2013,NUMBER,west_herzegovina_canton,37,_T,1253
2013,NUMBER,west_herzegovina_canton,38,_T,1245
2013,NUMBER,west_herzegovina_canton,39,_T,1243
2013,NUMBER,west_herzegovina_canton,40,_T,1307
2013,NUMBER,west_herzegovina_canton,41,_T,1393
2013,NUMBER,west_herzegovina_canton,42,_T,1285
2013,NUMBER,west_herzegovina_canton,43,_T,1181
2013,NUMBER,west_herzegovina_canton,44,_T,1351
2013,NUMBER,west_herzegovina_canton,45,_T,1447
2013,NUMBER,west_herzegovina_canton,46,_T,1454
2013,NUMBER,west_herzegovina_canton,47,_T,1405
2013,NUMBER,west_herzegovina_canton,48,_T,1422
2013,NUMBER,west_herzegovina_canton,49,_T,1451
2013,NUMBER,west_herzegovina_canton,50,_T,1457
2013,NUMBER,west_herzegovina_canton,51,_T,1415
2013,NUMBER,west_herzegovina_canton,52,_T,1397
2013,NUMBER,west_herzegovina_canton,53,_T,1373
2013,NUMBER,west_herzegovina_canton,54,_T,1357
2013,NUMBER,west_herzegovina_canton,55,_T,1292
2013,NUMBER,west_herzegovina_canton,56,_T,1163
2013,NUMBER,west_herzegovina_canton,57,_T,1204
2013,NUMBER,west_herzegovina_canton,58,_T,1125
2013,NUMBER,west_herzegovina_canton,59,_T,1054
2013,NUMBER,west_herzegovina_canton,60,_T,965
2013,NUMBER,west_herzegovina_canton,61,_T,884
2013,NUMBER,west_herzegovina_canton,62,_T,809
2013,NUMBER,west_herzegovina_canton,63,_T,869
2013,NUMBER,west_herzegovina_canton,64,_T,830
2013,NUMBER,west_herzegovina_canton,65,_T,737
2013,NUMBER,west_herzegovina_canton,66,_T,766
2013,NUMBER,west_herzegovina_canton,67,_T,527
2013,NUMBER,west_herzegovina_canton,68,_T,698
2013,NUMBER,west_herzegovina_canton,69,_T,666
2013,NUMBER,west_herzegovina_canton,70,_T,542
2013,NUMBER,west_herzegovina_canton,71,_T,807
2013,NUMBER,west_herzegovina_canton,72,_T,837
2013,NUMBER,west_herzegovina_canton,73,_T,886
2013,NUMBER,west_herzegovina_canton,74,_T,856
2013,NUMBER,west_herzegovina_canton,75,_T,810
2013,NUMBER,west_herzegovina_canton,76,_T,736
2013,NUMBER,west_herzegovina_canton,77,_T,661
2013,NUMBER,west_herzegovina_canton,78,_T,645
2013,NUMBER,west_herzegovina_canton,79,_T,614
2013,NUMBER,west_herzegovina_canton,80,_T,549
2013,NUMBER,west_herzegovina_canton,81,_T,503
2013,NUMBER,west_herzegovina_canton,82,_T,471
2013,NUMBER,west_herzegovina_canton,83,_T,426
2013,NUMBER,west_herzegovina_canton,84,_T,326
2013,NUMBER,west_herzegovina_canton,85+,_T,1445
2013,NUMBER,sarajevo_canton,T,_T,413593
2013,NUMBER,sarajevo_canton,0,_T,4346
2013,NUMBER,sarajevo_canton,1,_T,4437
2013,NUMBER,sarajevo_canton,2,_T,4459
2013,NUMBER,sarajevo_canton,3,_T,4476
2013,NUMBER,sarajevo_canton,4,_T,4562
2013,NUMBER,sarajevo_canton,5,_T,4408
2013,NUMBER,sarajevo_canton,6,_T,4126
2013,NUMBER,sarajevo_canton,7,_T,4111
2013,NUMBER,sarajevo_canton,8,_T,3888
2013,NUMBER,sarajevo_canton,9,_T,3901
2013,NUMBER,sarajevo_canton,10,_T,3964
2013,NUMBER,sarajevo_canton,11,_T,3965
2013,NUMBER,sarajevo_canton,12,_T,4014
2013,NUMBER,sarajevo_canton,13,_T,4168
2013,NUMBER,sarajevo_canton,14,_T,4435
2013,NUMBER,sarajevo_canton,15,_T,4928
2013,NUMBER,sarajevo_canton,16,_T,5683
2013,NUMBER,sarajevo_canton,17,_T,5388
2013,NUMBER,sarajevo_canton,18,_T,5844
2013,NUMBER,sarajevo_canton,19,_T,4545
2013,NUMBER,sarajevo_canton,20,_T,3918
2013,NUMBER,sarajevo_canton,21,_T,4919
2013,NUMBER,sarajevo_canton,22,_T,5378
2013,NUMBER,sarajevo_canton,23,_T,5544
2013,NUMBER,sarajevo_canton,24,_T,5725
2013,NUMBER,sarajevo_canton,25,_T,6125
2013,NUMBER,sarajevo_canton,26,_T,6029
2013,NUMBER,sarajevo_canton,27,_T,6330
2013,NUMBER,sarajevo_canton,28,_T,6570
2013,NUMBER,sarajevo_canton,29,_T,6879
2013,NUMBER,sarajevo_canton,30,_T,6746
2013,NUMBER,sarajevo_canton,31,_T,6931
2013,NUMBER,sarajevo_canton,32,_T,6668
2013,NUMBER,sarajevo_canton,33,_T,6733
2013,NUMBER,sarajevo_canton,34,_T,6550
2013,NUMBER,sarajevo_canton,35,_T,6426
2013,NUMBER,sarajevo_canton,36,_T,6218
2013,NUMBER,sarajevo_canton,37,_T,6098
2013,NUMBER,sarajevo_canton,38,_T,5785
2013,NUMBER,sarajevo_canton,39,_T,5570
2013,NUMBER,sarajevo_canton,40,_T,5289
2013,NUMBER,sarajevo_canton,41,_T,5477
2013,NUMBER,sarajevo_canton,42,_T,5437
2013,NUMBER,sarajevo_canton,43,_T,5235
2013,NUMBER,sarajevo_canton,44,_T,5390
2013,NUMBER,sarajevo_canton,45,_T,5381
2013,NUMBER,sarajevo_canton,46,_T,5647
2013,NUMBER,sarajevo_canton,47,_T,5814
2013,NUMBER,sarajevo_canton,48,_T,5967
2013,NUMBER,sarajevo_canton,49,_T,5967
2013,NUMBER,sarajevo_canton,50,_T,5982
2013,NUMBER,sarajevo_canton,51,_T,6449
2013,NUMBER,sarajevo_canton,52,_T,6184
2013,NUMBER,sarajevo_canton,53,_T,6178
2013,NUMBER,sarajevo_canton,54,_T,6398
2013,NUMBER,sarajevo_canton,55,_T,6411
2013,NUMBER,sarajevo_canton,56,_T,6118
2013,NUMBER,sarajevo_canton,57,_T,6081
2013,NUMBER,sarajevo_canton,58,_T,6412
2013,NUMBER,sarajevo_canton,59,_T,6093
2013,NUMBER,sarajevo_canton,60,_T,5942
2013,NUMBER,sarajevo_canton,61,_T,5736
2013,NUMBER,sarajevo_canton,62,_T,5328
2013,NUMBER,sarajevo_canton,63,_T,5164
2013,NUMBER,sarajevo_canton,64,_T,4957
2013,NUMBER,sarajevo_canton,65,_T,4250
2013,NUMBER,sarajevo_canton,66,_T,4277
2013,NUMBER,sarajevo_canton,67,_T,3288
2013,NUMBER,sarajevo_canton,68,_T,3144
2013,NUMBER,sarajevo_canton,69,_T,2703
2013,NUMBER,sarajevo_canton,70,_T,2716
2013,NUMBER,sarajevo_canton,71,_T,3025
2013,NUMBER,sarajevo_canton,72,_T,3147
2013,NUMBER,sarajevo_canton,73,_T,3341
2013,NUMBER,sarajevo_canton,74,_T,3239
2013,NUMBER,sarajevo_canton,75,_T,3199
2013,NUMBER,sarajevo_canton,76,_T,2960
2013,NUMBER,sarajevo_canton,77,_T,2825
2013,NUMBER,sarajevo_canton,78,_T,2501
2013,NUMBER,sarajevo_canton,79,_T,2232
2013,NUMBER,sarajevo_canton,80,_T,1975
2013,NUMBER,sarajevo_canton,81,_T,1746
2013,NUMBER,sarajevo_canton,82,_T,1373
2013,NUMBER,sarajevo_canton,83,_T,1345
2013,NUMBER,sarajevo_canton,84,_T,1044
2013,NUMBER,sarajevo_canton,85+,_T,3436
2013,NUMBER,canton_10,T,_T,84127
2013,NUMBER,canton_10,0,_T,585
2013,NUMBER,canton_10,1,_T,688
2013,NUMBER,canton_10,2,_T,694
2013,NUMBER,canton_10,3,_T,743
2013,NUMBER,canton_10,4,_T,702
2013,NUMBER,canton_10,5,_T,690
2013,NUMBER,canton_10,6,_T,743
2013,NUMBER,canton_10,7,_T,800
2013,NUMBER,canton_10,8,_T,817
2013,NUMBER,canton_10,9,_T,830
2013,NUMBER,canton_10,10,_T,832
2013,NUMBER,canton_10,11,_T,867
2013,NUMBER,canton_10,12,_T,923
2013,NUMBER,canton_10,13,_T,984
2013,NUMBER,canton_10,14,_T,979
2013,NUMBER,canton_10,15,_T,1138
2013,NUMBER,canton_10,16,_T,1189
2013,NUMBER,canton_10,17,_T,1224
2013,NUMBER,canton_10,18,_T,1135
2013,NUMBER,canton_10,19,_T,1093
2013,NUMBER,canton_10,20,_T,1039
2013,NUMBER,canton_10,21,_T,1078
2013,NUMBER,canton_10,22,_T,1088
2013,NUMBER,canton_10,23,_T,1167
2013,NUMBER,canton_10,24,_T,991
2013,NUMBER,canton_10,25,_T,1065
2013,NUMBER,canton_10,26,_T,1041
2013,NUMBER,canton_10,27,_T,1118
2013,NUMBER,canton_10,28,_T,1092
2013,NUMBER,canton_10,29,_T,1085
2013,NUMBER,canton_10,30,_T,1089
2013,NUMBER,canton_10,31,_T,1051
2013,NUMBER,canton_10,32,_T,1088
2013,NUMBER,canton_10,33,_T,1114
2013,NUMBER,canton_10,34,_T,1039
2013,NUMBER,canton_10,35,_T,1074
2013,NUMBER,canton_10,36,_T,1103
2013,NUMBER,canton_10,37,_T,1141
2013,NUMBER,canton_10,38,_T,1137
2013,NUMBER,canton_10,39,_T,1190
2013,NUMBER,canton_10,40,_T,1242
2013,NUMBER,canton_10,41,_T,1279
2013,NUMBER,canton_10,42,_T,1251
2013,NUMBER,canton_10,43,_T,1119
2013,NUMBER,canton_10,44,_T,1262
2013,NUMBER,canton_10,45,_T,1252
2013,NUMBER,canton_10,46,_T,1309
2013,NUMBER,canton_10,47,_T,1266
2013,NUMBER,canton_10,48,_T,1230
2013,NUMBER,canton_10,49,_T,1206
2013,NUMBER,canton_10,50,_T,1236
2013,NUMBER,canton_10,51,_T,1302
2013,NUMBER,canton_10,52,_T,1276
2013,NUMBER,canton_10,53,_T,1255
2013,NUMBER,canton_10,54,_T,1283
2013,NUMBER,canton_10,55,_T,1162
2013,NUMBER,canton_10,56,_T,1265
2013,NUMBER,canton_10,57,_T,1249
2013,NUMBER,canton_10,58,_T,1158
2013,NUMBER,canton_10,59,_T,1098
2013,NUMBER,canton_10,60,_T,1139
2013,NUMBER,canton_10,61,_T,1048
2013,NUMBER,canton_10,62,_T,916
2013,NUMBER,canton_10,63,_T,1025
2013,NUMBER,canton_10,64,_T,960
2013,NUMBER,canton_10,65,_T,955
2013,NUMBER,canton_10,66,_T,999
2013,NUMBER,canton_10,67,_T,694
2013,NUMBER,canton_10,68,_T,650
2013,NUMBER,canton_10,69,_T,650
2013,NUMBER,canton_10,70,_T,607
2013,NUMBER,canton_10,71,_T,814
2013,NUMBER,canton_10,72,_T,872
2013,NUMBER,canton_10,73,_T,862
2013,NUMBER,canton_10,74,_T,926
2013,NUMBER,canton_10,75,_T,833
2013,NUMBER,canton_10,76,_T,741
2013,NUMBER,canton_10,77,_T,745
2013,NUMBER,canton_10,78,_T,633
2013,NUMBER,canton_10,79,_T,585
2013,NUMBER,canton_10,80,_T,528
2013,NUMBER,canton_10,81,_T,508
2013,NUMBER,canton_10,82,_T,434
2013,NUMBER,canton_10,83,_T,393
2013,NUMBER,canton_10,84,_T,333
2013,NUMBER,canton_10,85+,_T,1131
2013,NUMBER,federation_of_bih,T,M,1087993
2013,NUMBER,federation_of_bih,0,M,11137
2013,NUMBER,federation_of_bih,1,M,11702
2013,NUMBER,federation_of_bih,2,M,11635
2013,NUMBER,federation_of_bih,3,M,12190
2013,NUMBER,federation_of_bih,4,M,12353
2013,NUMBER,federation_of_bih,5,M,12274
2013,NUMBER,federation_of_bih,6,M,11829
2013,NUMBER,federation_of_bih,7,M,11750
2013,NUMBER,federation_of_bih,8,M,11870
2013,NUMBER,federation_of_bih,9,M,11910
2013,NUMBER,federation_of_bih,10,M,12366
2013,NUMBER,federation_of_bih,11,M,12362
2013,NUMBER,federation_of_bih,12,M,12787
2013,NUMBER,federation_of_bih,13,M,13148
2013,NUMBER,federation_of_bih,14,M,13830
2013,NUMBER,federation_of_bih,15,M,15585
2013,NUMBER,federation_of_bih,16,M,18159
2013,NUMBER,federation_of_bih,17,M,18218
2013,NUMBER,federation_of_bih,18,M,17312
2013,NUMBER,federation_of_bih,19,M,14024
2013,NUMBER,federation_of_bih,20,M,13053
2013,NUMBER,federation_of_bih,21,M,14849
2013,NUMBER,federation_of_bih,22,M,16459
2013,NUMBER,federation_of_bih,23,M,16474
2013,NUMBER,federation_of_bih,24,M,16268
2013,NUMBER,federation_of_bih,25,M,16801
2013,NUMBER,federation_of_bih,26,M,16894
2013,NUMBER,federation_of_bih,27,M,16638
2013,NUMBER,federation_of_bih,28,M,16721
2013,NUMBER,federation_of_bih,29,M,17065
2013,NUMBER,federation_of_bih,30,M,16504
2013,NUMBER,federation_of_bih,31,M,16570
2013,NUMBER,federation_of_bih,32,M,16694
2013,NUMBER,federation_of_bih,33,M,16163
2013,NUMBER,federation_of_bih,34,M,16001
2013,NUMBER,federation_of_bih,35,M,15902
2013,NUMBER,federation_of_bih,36,M,15826
2013,NUMBER,federation_of_bih,37,M,16187
2013,NUMBER,federation_of_bih,38,M,15675
2013,NUMBER,federation_of_bih,39,M,15349
2013,NUMBER,federation_of_bih,40,M,15127
2013,NUMBER,federation_of_bih,41,M,15825
2013,NUMBER,federation_of_bih,42,M,15475
2013,NUMBER,federation_of_bih,43,M,14747
2013,NUMBER,federation_of_bih,44,M,15948
2013,NUMBER,federation_of_bih,45,M,15855
2013,NUMBER,federation_of_bih,46,M,16405
2013,NUMBER,federation_of_bih,47,M,16673
2013,NUMBER,federation_of_bih,48,M,16805
2013,NUMBER,federation_of_bih,49,M,16856
2013,NUMBER,federation_of_bih,50,M,16932
2013,NUMBER,federation_of_bih,51,M,17349
2013,NUMBER,federation_of_bih,52,M,17203
2013,NUMBER,federation_of_bih,53,M,16748
2013,NUMBER,federation_of_bih,54,M,17071
2013,NUMBER,federation_of_bih,55,M,15630
2013,NUMBER,federation_of_bih,56,M,15129
2013,NUMBER,federation_of_bih,57,M,15231
2013,NUMBER,federation_of_bih,58,M,15090
2013,NUMBER,federation_of_bih,59,M,14488
2013,NUMBER,federation_of_bih,60,M,14056
2013,NUMBER,federation_of_bih,61,M,12507
2013,NUMBER,federation_of_bih,62,M,11394
2013,NUMBER,federation_of_bih,63,M,11285
2013,NUMBER,federation_of_bih,64,M,10657
2013,NUMBER,federation_of_bih,65,M,9092
2013,NUMBER,federation_of_bih,66,M,9797
2013,NUMBER,federation_of_bih,67,M,7429
2013,NUMBER,federation_of_bih,68,M,6681
2013,NUMBER,federation_of_bih,69,M,6439
2013,NUMBER,federation_of_bih,70,M,6237
2013,NUMBER,federation_of_bih,71,M,6969
2013,NUMBER,federation_of_bih,72,M,7080
2013,NUMBER,federation_of_bih,73,M,7467
2013,NUMBER,federation_of_bih,74,M,6692
2013,NUMBER,federation_of_bih,75,M,6253
2013,NUMBER,federation_of_bih,76,M,5904
2013,NUMBER,federation_of_bih,77,M,5463
2013,NUMBER,federation_of_bih,78,M,4769
2013,NUMBER,federation_of_bih,79,M,4306
2013,NUMBER,federation_of_bih,80,M,3486
2013,NUMBER,federation_of_bih,81,M,3255
2013,NUMBER,federation_of_bih,82,M,2677
2013,NUMBER,federation_of_bih,83,M,2263
2013,NUMBER,federation_of_bih,84,M,1812
2013,NUMBER,federation_of_bih,85+,M,4902
2013,NUMBER,una-sana_canton,T,M,135304
2013,NUMBER,una-sana_canton,0,M,1395
2013,NUMBER,una-sana_canton,1,M,1520
2013,NUMBER,una-sana_canton,2,M,1533
2013,NUMBER,una-sana_canton,3,M,1583
2013,NUMBER,una-sana_canton,4,M,1598
2013,NUMBER,una-sana_canton,5,M,1618
2013,NUMBER,una-sana_canton,6,M,1625
2013,NUMBER,una-sana_canton,7,M,1601
2013,NUMBER,una-sana_canton,8,M,1582
2013,NUMBER,una-sana_canton,9,M,1636
2013,NUMBER,una-sana_canton,10,M,1649
2013,NUMBER,una-sana_canton,11,M,1718
2013,NUMBER,una-sana_canton,12,M,1800
2013,NUMBER,una-sana_canton,13,M,1754
2013,NUMBER,una-sana_canton,14,M,1981
2013,NUMBER,una-sana_canton,15,M,2291
2013,NUMBER,una-sana_canton,16,M,2722
2013,NUMBER,una-sana_canton,17,M,2255
2013,NUMBER,una-sana_canton,18,M,1924
2013,NUMBER,una-sana_canton,19,M,1815
2013,NUMBER,una-sana_canton,20,M,1702
2013,NUMBER,una-sana_canton,21,M,1914
2013,NUMBER,una-sana_canton,22,M,2103
2013,NUMBER,una-sana_canton,23,M,2132
2013,NUMBER,una-sana_canton,24,M,2179
2013,NUMBER,una-sana_canton,25,M,2110
2013,NUMBER,una-sana_canton,26,M,2291
2013,NUMBER,una-sana_canton,27,M,2189
2013,NUMBER,una-sana_canton,28,M,2181
2013,NUMBER,una-sana_canton,29,M,2080
2013,NUMBER,una-sana_canton,30,M,2058
2013,NUMBER,una-sana_canton,31,M,2084
2013,NUMBER,una-sana_canton,32,M,2235
