Year,UNIT_MEASURE,Administrativna jedinica,Starosna dob,Spol,Value
2013,Broj,Bosansko-podrinjski kanton,26,Oba spola,326
2013,Broj,Bosansko-podrinjski kanton,27,Oba spola,289
2013,Broj,Bosansko-podrinjski kanton,28,Oba spola,309
2013,Broj,Bosansko-podrinjski kanton,29,Oba spola,347
2013,Broj,Bosansko-podrinjski kanton,30,Oba spola,324
2013,Broj,Bosansko-podrinjski kanton,31,Oba spola,324
2013,Broj,Bosansko-podrinjski kanton,32,Oba spola,310
2013,Broj,Bosansko-podrinjski kanton,33,Oba spola,328
2013,Broj,Bosansko-podrinjski kanton,34,Oba spola,337
2013,Broj,Bosansko-podrinjski kanton,35,Oba spola,308
2013,Broj,Bosansko-podrinjski kanton,36,Oba spola,321
2013,Broj,Bosansko-podrinjski kanton,37,Oba spola,272
2013,Broj,Bosansko-podrinjski kanton,38,Oba spola,277
2013,Broj,Bosansko-podrinjski kanton,39,Oba spola,277
2013,Broj,Bosansko-podrinjski kanton,40,Oba spola,284
2013,Broj,Bosansko-podrinjski kanton,41,Oba spola,242
2013,Broj,Bosansko-podrinjski kanton,42,Oba spola,301
2013,Broj,Bosansko-podrinjski kanton,43,Oba spola,271
2013,Broj,Bosansko-podrinjski kanton,44,Oba spola,305
2013,Broj,Bosansko-podrinjski kanton,45,Oba spola,338
2013,Broj,Bosansko-podrinjski kanton,46,Oba spola,314
2013,Broj,Bosansko-podrinjski kanton,47,Oba spola,350
2013,Broj,Bosansko-podrinjski kanton,48,Oba spola,378
2013,Broj,Bosansko-podrinjski kanton,49,Oba spola,326
2013,Broj,Bosansko-podrinjski kanton,50,Oba spola,333
2013,Broj,Bosansko-podrinjski kanton,51,Oba spola,417
2013,Broj,Bosansko-podrinjski kanton,52,Oba spola,383
2013,Broj,Bosansko-podrinjski kanton,53,Oba spola,360
2013,Broj,Bosansko-podrinjski kanton,54,Oba spola,421
2013,Broj,Bosansko-podrinjski kanton,55,Oba spola,380
2013,Broj,Bosansko-podrinjski kanton,56,Oba spola,372
2013,Broj,Bosansko-podrinjski kanton,57,Oba spola,422
2013,Broj,Bosansko-podrinjski kanton,58,Oba spola,443
2013,Broj,Bosansko-podrinjski kanton,59,Oba spola,411
2013,Broj,Bosansko-podrinjski kanton,60,Oba spola,406
2013,Broj,Bosansko-podrinjski kanton,61,Oba spola,327
2013,Broj,Bosansko-podrinjski kanton,62,Oba spola,304
2013,Broj,Bosansko-podrinjski kanton,63,Oba spola,312
2013,Broj,Bosansko-podrinjski kanton,64,Oba spola,328
2013,Broj,Bosansko-podrinjski kanton,65,Oba spola,234
2013,Broj,Bosansko-podrinjski kanton,66,Oba spola,284
2013,Broj,Bosansko-podrinjski kanton,67,Oba spola,187
2013,Broj,Bosansko-podrinjski kanton,68,Oba spola,209
2013,Broj,Bosansko-podrinjski kanton,69,Oba spola,157
2013,Broj,Bosansko-podrinjski kanton,70,Oba spola,157
2013,Broj,Bosansko-podrinjski kanton,71,Oba spola,180
2013,Broj,Bosansko-podrinjski kanton,72,Oba spola,226
2013,Broj,Bosansko-podrinjski kanton,73,Oba spola,221
2013,Broj,Bosansko-podrinjski kanton,74,Oba spola,258
2013,Broj,Bosansko-podrinjski kanton,75,Oba spola,250
2013,Broj,Bosansko-podrinjski kanton,76,Oba spola,231
2013,Broj,Bosansko-podrinjski kanton,77,Oba spola,188
2013,Broj,Bosansko-podrinjski kanton,78,Oba spola,183
2013,Broj,Bosansko-podrinjski kanton,79,Oba spola,169
2013,Broj,Bosansko-podrinjski kanton,80,Oba spola,125
2013,Broj,Bosansko-podrinjski kanton,81,Oba spola,145
2013,Broj,Bosansko-podrinjski kanton,82,Oba spola,78
2013,Broj,Bosansko-podrinjski kanton,83,Oba spola,87
2013,Broj,Bosansko-podrinjski kanton,84,Oba spola,76
2013,Broj,Bosansko-podrinjski kanton,85+,Oba spola,220
2013,Broj,Srednjobosanski kanton,Ukupno,Oba spola,254686
2013,Broj,Srednjobosanski kanton,0,Oba spola,2463
2013,Broj,Srednjobosanski kanton,1,Oba spola,2536
2013,Broj,Srednjobosanski kanton,2,Oba spola,2587
2013,Broj,Srednjobosanski kanton,3,Oba spola,2699
2013,Broj,Srednjobosanski kanton,4,Oba spola,2694
2013,Broj,Srednjobosanski kanton,5,Oba spola,2795
2013,Broj,Srednjobosanski kanton,6,Oba spola,2807
2013,Broj,Srednjobosanski kanton,7,Oba spola,2837
2013,Broj,Srednjobosanski kanton,8,Oba spola,2887
2013,Broj,Srednjobosanski kanton,9,Oba spola,2965
2013,Broj,Srednjobosanski kanton,10,Oba spola,3047
2013,Broj,Srednjobosanski kanton,11,Oba spola,2989
2013,Broj,Srednjobosanski kanton,12,Oba spola,3183
2013,Broj,Srednjobosanski kanton,13,Oba spola,3245
2013,Broj,Srednjobosanski kanton,14,Oba spola,3466
2013,Broj,Srednjobosanski kanton,15,Oba spola,3637
2013,Broj,Srednjobosanski kanton,16,Oba spola,4372
2013,Broj,Srednjobosanski kanton,17,Oba spola,4413
2013,Broj,Srednjobosanski kanton,18,Oba spola,4303
2013,Broj,Srednjobosanski kanton,19,Oba spola,3094
2013,Broj,Srednjobosanski kanton,20,Oba spola,2996
2013,Broj,Srednjobosanski kanton,21,Oba spola,3472
2013,Broj,Srednjobosanski kanton,22,Oba spola,3821
2013,Broj,Srednjobosanski kanton,23,Oba spola,3700
2013,Broj,Srednjobosanski kanton,24,Oba spola,3775
2013,Broj,Srednjobosanski kanton,25,Oba spola,3941
2013,Broj,Srednjobosanski kanton,26,Oba spola,3681
2013,Broj,Srednjobosanski kanton,27,Oba spola,3805
2013,Broj,Srednjobosanski kanton,28,Oba spola,3741
2013,Broj,Srednjobosanski kanton,29,Oba spola,3899
2013,Broj,Srednjobosanski kanton,30,Oba spola,3794
2013,Broj,Srednjobosanski kanton,31,Oba spola,3654
2013,Broj,Srednjobosanski kanton,32,Oba spola,3764
2013,Broj,Srednjobosanski kanton,33,Oba spola,3697
2013,Broj,Srednjobosanski kanton,34,Oba spola,3578
2013,Broj,Srednjobosanski kanton,35,Oba spola,3680
2013,Broj,Srednjobosanski kanton,36,Oba spola,3656
2013,Broj,Srednjobosanski kanton,37,Oba spola,3765
2013,Broj,Srednjobosanski kanton,38,Oba spola,3648
2013,Broj,Srednjobosanski kanton,39,Oba spola,3622
2013,Broj,Srednjobosanski kanton,40,Oba spola,3553
2013,Broj,Srednjobosanski kanton,41,Oba spola,3688
2013,Broj,Srednjobosanski kanton,42,Oba spola,3663
2013,Broj,Srednjobosanski kanton,43,Oba spola,3515
2013,Broj,Srednjobosanski kanton,44,Oba spola,3866
2013,Broj,Srednjobosanski kanton,45,Oba spola,3771
2013,Broj,Srednjobosanski kanton,46,Oba spola,3867
2013,Broj,Srednjobosanski kanton,47,Oba spola,3912
2013,Broj,Srednjobosanski kanton,48,Oba spola,3977
2013,Broj,Srednjobosanski kanton,49,Oba spola,3903
2013,Broj,Srednjobosanski kanton,50,Oba spola,3996
2013,Broj,Srednjobosanski kanton,51,Oba spola,4137
2013,Broj,Srednjobosanski kanton,52,Oba spola,3942
2013,Broj,Srednjobosanski kanton,53,Oba spola,3915
2013,Broj,Srednjobosanski kanton,54,Oba spola,3864
2013,Broj,Srednjobosanski kanton,55,Oba spola,3612
2013,Broj,Srednjobosanski kanton,56,Oba spola,3572
2013,Broj,Srednjobosanski kanton,57,Oba spola,3494
2013,Broj,Srednjobosanski kanton,58,Oba spola,3521
2013,Broj,Srednjobosanski kanton,59,Oba spola,3336
2013,Broj,Srednjobosanski kanton,60,Oba spola,3167
2013,Broj,Srednjobosanski kanton,61,Oba spola,2856
2013,Broj,Srednjobosanski kanton,62,Oba spola,2647
2013,Broj,Srednjobosanski kanton,63,Oba spola,2690
2013,Broj,Srednjobosanski kanton,64,Oba spola,2428
2013,Broj,Srednjobosanski kanton,65,Oba spola,2180
2013,Broj,Srednjobosanski kanton,66,Oba spola,2184
2013,Broj,Srednjobosanski kanton,67,Oba spola,1615
2013,Broj,Srednjobosanski kanton,68,Oba spola,1622
2013,Broj,Srednjobosanski kanton,69,Oba spola,1550
2013,Broj,Srednjobosanski kanton,70,Oba spola,1616
2013,Broj,Srednjobosanski kanton,71,Oba spola,1745
2013,Broj,Srednjobosanski kanton,72,Oba spola,1786
2013,Broj,Srednjobosanski kanton,73,Oba spola,1977
2013,Broj,Srednjobosanski kanton,74,Oba spola,1723
2013,Broj,Srednjobosanski kanton,75,Oba spola,1519
2013,Broj,Srednjobosanski kanton,76,Oba spola,1401
2013,Broj,Srednjobosanski kanton,77,Oba spola,1385
2013,Broj,Srednjobosanski kanton,78,Oba spola,1214
2013,Broj,Srednjobosanski kanton,79,Oba spola,1042
2013,Broj,Srednjobosanski kanton,80,Oba spola,843
2013,Broj,Srednjobosanski kanton,81,Oba spola,793
2013,Broj,Srednjobosanski kanton,82,Oba spola,652
2013,Broj,Srednjobosanski kanton,83,Oba spola,559
2013,Broj,Srednjobosanski kanton,84,Oba spola,417
2013,Broj,Srednjobosanski kanton,85+,Oba spola,1263
2013,Broj,Hercegovačko-neretvanski kanton,Ukupno,Oba spola,222007
2013,Broj,Hercegovačko-neretvanski kanton,0,Oba spola,2097
2013,Broj,Hercegovačko-neretvanski kanton,1,Oba spola,2106
2013,Broj,Hercegovačko-neretvanski kanton,2,Oba spola,2090
2013,Broj,Hercegovačko-neretvanski kanton,3,Oba spola,2209
2013,Broj,Hercegovačko-neretvanski kanton,4,Oba spola,2215
2013,Broj,Hercegovačko-neretvanski kanton,5,Oba spola,2167
2013,Broj,Hercegovačko-neretvanski kanton,6,Oba spola,2092
2013,Broj,Hercegovačko-neretvanski kanton,7,Oba spola,2157
2013,Broj,Hercegovačko-neretvanski kanton,8,Oba spola,2214
2013,Broj,Hercegovačko-neretvanski kanton,9,Oba spola,2236
2013,Broj,Hercegovačko-neretvanski kanton,10,Oba spola,2341
2013,Broj,Hercegovačko-neretvanski kanton,11,Oba spola,2430
2013,Broj,Hercegovačko-neretvanski kanton,12,Oba spola,2492
2013,Broj,Hercegovačko-neretvanski kanton,13,Oba spola,2606
2013,Broj,Hercegovačko-neretvanski kanton,14,Oba spola,2707
2013,Broj,Hercegovačko-neretvanski kanton,15,Oba spola,3009
2013,Broj,Hercegovačko-neretvanski kanton,16,Oba spola,3421
2013,Broj,Hercegovačko-neretvanski kanton,17,Oba spola,3507
2013,Broj,Hercegovačko-neretvanski kanton,18,Oba spola,3599
2013,Broj,Hercegovačko-neretvanski kanton,19,Oba spola,2961
2013,Broj,Hercegovačko-neretvanski kanton,20,Oba spola,2511
2013,Broj,Hercegovačko-neretvanski kanton,21,Oba spola,2775
2013,Broj,Hercegovačko-neretvanski kanton,22,Oba spola,3146
2013,Broj,Hercegovačko-neretvanski kanton,23,Oba spola,3128
2013,Broj,Hercegovačko-neretvanski kanton,24,Oba spola,3066
2013,Broj,Hercegovačko-neretvanski kanton,25,Oba spola,3105
2013,Broj,Hercegovačko-neretvanski kanton,26,Oba spola,3108
2013,Broj,Hercegovačko-neretvanski kanton,27,Oba spola,3130
2013,Broj,Hercegovačko-neretvanski kanton,28,Oba spola,3148
2013,Broj,Hercegovačko-neretvanski kanton,29,Oba spola,3261
2013,Broj,Hercegovačko-neretvanski kanton,30,Oba spola,3143
2013,Broj,Hercegovačko-neretvanski kanton,31,Oba spola,2978
2013,Broj,Hercegovačko-neretvanski kanton,32,Oba spola,3098
2013,Broj,Hercegovačko-neretvanski kanton,33,Oba spola,3002
2013,Broj,Hercegovačko-neretvanski kanton,34,Oba spola,2967
2013,Broj,Hercegovačko-neretvanski kanton,35,Oba spola,2901
2013,Broj,Hercegovačko-neretvanski kanton,36,Oba spola,3011
2013,Broj,Hercegovačko-neretvanski kanton,37,Oba spola,2910
2013,Broj,Hercegovačko-neretvanski kanton,38,Oba spola,2893
2013,Broj,Hercegovačko-neretvanski kanton,39,Oba spola,2836
2013,Broj,Hercegovačko-neretvanski kanton,40,Oba spola,2924
2013,Broj,Hercegovačko-neretvanski kanton,41,Oba spola,2989
2013,Broj,Hercegovačko-neretvanski kanton,42,Oba spola,2877
2013,Broj,Hercegovačko-neretvanski kanton,43,Oba spola,2800
2013,Broj,Hercegovačko-neretvanski kanton,44,Oba spola,3029
2013,Broj,Hercegovačko-neretvanski kanton,45,Oba spola,3237
2013,Broj,Hercegovačko-neretvanski kanton,46,Oba spola,3213
2013,Broj,Hercegovačko-neretvanski kanton,47,Oba spola,3282
2013,Broj,Hercegovačko-neretvanski kanton,48,Oba spola,3353
2013,Broj,Hercegovačko-neretvanski kanton,49,Oba spola,3341
2013,Broj,Hercegovačko-neretvanski kanton,50,Oba spola,3474
2013,Broj,Hercegovačko-neretvanski kanton,51,Oba spola,3436
2013,Broj,Hercegovačko-neretvanski kanton,52,Oba spola,3448
2013,Broj,Hercegovačko-neretvanski kanton,53,Oba spola,3463
2013,Broj,Hercegovačko-neretvanski kanton,54,Oba spola,3576
2013,Broj,Hercegovačko-neretvanski kanton,55,Oba spola,3310
2013,Broj,Hercegovačko-neretvanski kanton,56,Oba spola,3258
2013,Broj,Hercegovačko-neretvanski kanton,57,Oba spola,3172
2013,Broj,Hercegovačko-neretvanski kanton,58,Oba spola,3145
2013,Broj,Hercegovačko-neretvanski kanton,59,Oba spola,2934
2013,Broj,Hercegovačko-neretvanski kanton,60,Oba spola,2906
2013,Broj,Hercegovačko-neretvanski kanton,61,Oba spola,2597
2013,Broj,Hercegovačko-neretvanski kanton,62,Oba spola,2477
2013,Broj,Hercegovačko-neretvanski kanton,63,Oba spola,2477
2013,Broj,Hercegovačko-neretvanski kanton,64,Oba spola,2291
2013,Broj,Hercegovačko-neretvanski kanton,65,Oba spola,2008
2013,Broj,Hercegovačko-neretvanski kanton,66,Oba spola,2095
2013,Broj,Hercegovačko-neretvanski kanton,67,Oba spola,1467
2013,Broj,Hercegovačko-neretvanski kanton,68,Oba spola,1649
2013,Broj,Hercegovačko-neretvanski kanton,69,Oba spola,1586
2013,Broj,Hercegovačko-neretvanski kanton,70,Oba spola,1427
2013,Broj,Hercegovačko-neretvanski kanton,71,Oba spola,1909
2013,Broj,Hercegovačko-neretvanski kanton,72,Oba spola,1949
2013,Broj,Hercegovačko-neretvanski kanton,73,Oba spola,2186
2013,Broj,Hercegovačko-neretvanski kanton,74,Oba spola,1983
2013,Broj,Hercegovačko-neretvanski kanton,75,Oba spola,1920
2013,Broj,Hercegovačko-neretvanski kanton,76,Oba spola,1756
2013,Broj,Hercegovačko-neretvanski kanton,77,Oba spola,1616
2013,Broj,Hercegovačko-neretvanski kanton,78,Oba spola,1553
2013,Broj,Hercegovačko-neretvanski kanton,79,Oba spola,1478
2013,Broj,Hercegovačko-neretvanski kanton,80,Oba spola,1240
2013,Broj,Hercegovačko-neretvanski kanton,81,Oba spola,1201
2013,Broj,Hercegovačko-neretvanski kanton,82,Oba spola,1050
2013,Broj,Hercegovačko-neretvanski kanton,83,Oba spola,854
2013,Broj,Hercegovačko-neretvanski kanton,84,Oba spola,706
2013,Broj,Hercegovačko-neretvanski kanton,85+,Oba spola,2592
2013,Broj,Zapadno-hercegovački kanton,Ukupno,Oba spola,94898
2013,Broj,Zapadno-hercegovački kanton,0,Oba spola,917
2013,Broj,Zapadno-hercegovački kanton,1,Oba spola,1039
2013,Broj,Zapadno-hercegovački kanton,2,Oba spola,991
2013,Broj,Zapadno-hercegovački kanton,3,Oba spola,1031
2013,Broj,Zapadno-hercegovački kanton,4,Oba spola,1039
2013,Broj,Zapadno-hercegovački kanton,5,Oba spola,1073
2013,Broj,Zapadno-hercegovački kanton,6,Oba spola,1090
2013,Broj,Zapadno-hercegovački kanton,7,Oba spola,1089
2013,Broj,Zapadno-hercegovački kanton,8,Oba spola,1141
2013,Broj,Zapadno-hercegovački kanton,9,Oba spola,1126
2013,Broj,Zapadno-hercegovački kanton,10,Oba spola,1170
2013,Broj,Zapadno-hercegovački kanton,11,Oba spola,1202
2013,Broj,Zapadno-hercegovački kanton,12,Oba spola,1230
2013,Broj,Zapadno-hercegovački kanton,13,Oba spola,1322
2013,Broj,Zapadno-hercegovački kanton,14,Oba spola,1392
2013,Broj,Zapadno-hercegovački kanton,15,Oba spola,1521
2013,Broj,Zapadno-hercegovački kanton,16,Oba spola,1490
2013,Broj,Zapadno-hercegovački kanton,17,Oba spola,1448
2013,Broj,Zapadno-hercegovački kanton,18,Oba spola,1506
2013,Broj,Zapadno-hercegovački kanton,19,Oba spola,1414
2013,Broj,Zapadno-hercegovački kanton,20,Oba spola,1406
2013,Broj,Zapadno-hercegovački kanton,21,Oba spola,1328
2013,Broj,Zapadno-hercegovački kanton,22,Oba spola,1436
2013,Broj,Zapadno-hercegovački kanton,23,Oba spola,1421
2013,Broj,Zapadno-hercegovački kanton,24,Oba spola,1295
2013,Broj,Zapadno-hercegovački kanton,25,Oba spola,1337
2013,Broj,Zapadno-hercegovački kanton,26,Oba spola,1345
2013,Broj,Zapadno-hercegovački kanton,27,Oba spola,1335
2013,Broj,Zapadno-hercegovački kanton,28,Oba spola,1279
2013,Broj,Zapadno-hercegovački kanton,29,Oba spola,1279
2013,Broj,Zapadno-hercegovački kanton,30,Oba spola,1197
2013,Broj,Zapadno-hercegovački kanton,31,Oba spola,1176
2013,Broj,Zapadno-hercegovački kanton,32,Oba spola,1159
2013,Broj,Zapadno-hercegovački kanton,33,Oba spola,1155
2013,Broj,Zapadno-hercegovački kanton,34,Oba spola,1108
2013,Broj,Zapadno-hercegovački kanton,35,Oba spola,1110
2013,Broj,Zapadno-hercegovački kanton,36,Oba spola,1162
2013,Broj,Zapadno-hercegovački kanton,37,Oba spola,1253
2013,Broj,Zapadno-hercegovački kanton,38,Oba spola,1245
2013,Broj,Zapadno-hercegovački kanton,39,Oba spola,1243
2013,Broj,Zapadno-hercegovački kanton,40,Oba spola,1307
2013,Broj,Zapadno-hercegovački kanton,41,Oba spola,1393
2013,Broj,Zapadno-hercegovački kanton,42,Oba spola,1285
2013,Broj,Zapadno-hercegovački kanton,43,Oba spola,1181
2013,Broj,Zapadno-hercegovački kanton,44,Oba spola,1351
2013,Broj,Zapadno-hercegovački kanton,45,Oba spola,1447
2013,Broj,Zapadno-hercegovački kanton,46,Oba spola,1454
2013,Broj,Zapadno-hercegovački kanton,47,Oba spola,1405
2013,Broj,Zapadno-hercegovački kanton,48,Oba spola,1422
2013,Broj,Zapadno-hercegovački kanton,49,Oba spola,1451
2013,Broj,Zapadno-hercegovački kanton,50,Oba spola,1457
2013,Broj,Zapadno-hercegovački kanton,51,Oba spola,1415
2013,Broj,Zapadno-hercegovački kanton,52,Oba spola,1397
2013,Broj,Zapadno-hercegovački kanton,53,Oba spola,1373
2013,Broj,Zapadno-hercegovački kanton,54,Oba spola,1357
2013,Broj,Zapadno-hercegovački kanton,55,Oba spola,1292
2013,Broj,Zapadno-hercegovački kanton,56,Oba spola,1163
2013,Broj,Zapadno-hercegovački kanton,57,Oba spola,1204
2013,Broj,Zapadno-hercegovački kanton,58,Oba spola,1125
2013,Broj,Zapadno-hercegovački kanton,59,Oba spola,1054
2013,Broj,Zapadno-hercegovački kanton,60,Oba spola,965
2013,Broj,Zapadno-hercegovački kanton,61,Oba spola,884
2013,Broj,Zapadno-hercegovački kanton,62,Oba spola,809
2013,Broj,Zapadno-hercegovački kanton,63,Oba spola,869
2013,Broj,Zapadno-hercegovački kanton,64,Oba spola,830
2013,Broj,Zapadno-hercegovački kanton,65,Oba spola,737
2013,Broj,Zapadno-hercegovački kanton,66,Oba spola,766
2013,Broj,Zapadno-hercegovački kanton,67,Oba spola,527
2013,Broj,Zapadno-hercegovački kanton,68,Oba spola,698
2013,Broj,Zapadno-hercegovački kanton,69,Oba spola,666
2013,Broj,Zapadno-hercegovački kanton,70,Oba spola,542
2013,Broj,Zapadno-hercegovački kanton,71,Oba spola,807
2013,Broj,Zapadno-hercegovački kanton,72,Oba spola,837
2013,Broj,Zapadno-hercegovački kanton,73,Oba spola,886
2013,Broj,Zapadno-hercegovački kanton,74,Oba spola,856
2013,Broj,Zapadno-hercegovački kanton,75,Oba spola,810
2013,Broj,Zapadno-hercegovački kanton,76,Oba spola,736
2013,Broj,Zapadno-hercegovački kanton,77,Oba spola,661
2013,Broj,Zapadno-hercegovački kanton,78,Oba spola,645
2013,Broj,Zapadno-hercegovački kanton,79,Oba spola,614
2013,Broj,Zapadno-hercegovački kanton,80,Oba spola,549
2013,Broj,Zapadno-hercegovački kanton,81,Oba spola,503
2013,Broj,Zapadno-hercegovački kanton,82,Oba spola,471
2013,Broj,Zapadno-hercegovački kanton,83,Oba spola,426
2013,Broj,Zapadno-hercegovački kanton,84,Oba spola,326
2013,Broj,Zapadno-hercegovački kanton,85+,Oba spola,1445
2013,Broj,Kanton Sarajevo,Ukupno,Oba spola,413593
2013,Broj,Kanton Sarajevo,0,Oba spola,4346
2013,Broj,Kanton Sarajevo,1,Oba spola,4437
2013,Broj,Kanton Sarajevo,2,Oba spola,4459
2013,Broj,Kanton Sarajevo,3,Oba spola,4476
2013,Broj,Kanton Sarajevo,4,Oba spola,4562
2013,Broj,Kanton Sarajevo,5,Oba spola,4408
2013,Broj,Kanton Sarajevo,6,Oba spola,4126
2013,Broj,Kanton Sarajevo,7,Oba spola,4111
2013,Broj,Kanton Sarajevo,8,Oba spola,3888
2013,Broj,Kanton Sarajevo,9,Oba spola,3901
2013,Broj,Kanton Sarajevo,10,Oba spola,3964
2013,Broj,Kanton Sarajevo,11,Oba spola,3965
2013,Broj,Kanton Sarajevo,12,Oba spola,4014
2013,Broj,Kanton Sarajevo,13,Oba spola,4168
2013,Broj,Kanton Sarajevo,14,Oba spola,4435
2013,Broj,Kanton Sarajevo,15,Oba spola,4928
2013,Broj,Kanton Sarajevo,16,Oba spola,5683
2013,Broj,Kanton Sarajevo,17,Oba spola,5388
2013,Broj,Kanton Sarajevo,18,Oba spola,5844
2013,Broj,Kanton Sarajevo,19,Oba spola,4545
2013,Broj,Kanton Sarajevo,20,Oba spola,3918
2013,Broj,Kanton Sarajevo,21,Oba spola,4919
2013,Broj,Kanton Sarajevo,22,Oba spola,5378
2013,Broj,Kanton Sarajevo,23,Oba spola,5544
2013,Broj,Kanton Sarajevo,24,Oba spola,5725
2013,Broj,Kanton Sarajevo,25,Oba spola,6125
2013,Broj,Kanton Sarajevo,26,Oba spola,6029
2013,Broj,Kanton Sarajevo,27,Oba spola,6330
2013,Broj,Kanton Sarajevo,28,Oba spola,6570
2013,Broj,Kanton Sarajevo,29,Oba spola,6879
2013,Broj,Kanton Sarajevo,30,Oba spola,6746
2013,Broj,Kanton Sarajevo,31,Oba spola,6931
2013,Broj,Kanton Sarajevo,32,Oba spola,6668
2013,Broj,Kanton Sarajevo,33,Oba spola,6733
2013,Broj,Kanton Sarajevo,34,Oba spola,6550
2013,Broj,Kanton Sarajevo,35,Oba spola,6426
2013,Broj,Kanton Sarajevo,36,Oba spola,6218
2013,Broj,Kanton Sarajevo,37,Oba spola,6098
2013,Broj,Kanton Sarajevo,38,Oba spola,5785
2013,Broj,Kanton Sarajevo,39,Oba spola,5570
2013,Broj,Kanton Sarajevo,40,Oba spola,5289
2013,Broj,Kanton Sarajevo,41,Oba spola,5477
2013,Broj,Kanton Sarajevo,42,Oba spola,5437
2013,Broj,Kanton Sarajevo,43,Oba spola,5235
2013,Broj,Kanton Sarajevo,44,Oba spola,5390
2013,Broj,Kanton Sarajevo,45,Oba spola,5381
2013,Broj,Kanton Sarajevo,46,Oba spola,5647
2013,Broj,Kanton Sarajevo,47,Oba spola,5814
2013,Broj,Kanton Sarajevo,48,Oba spola,5967
2013,Broj,Kanton Sarajevo,49,Oba spola,5967
2013,Broj,Kanton Sarajevo,50,Oba spola,5982
2013,Broj,Kanton Sarajevo,51,Oba spola,6449
2013,Broj,Kanton Sarajevo,52,Oba spola,6184
2013,Broj,Kanton Sarajevo,53,Oba spola,6178
2013,Broj,Kanton Sarajevo,54,Oba spola,6398
2013,Broj,Kanton Sarajevo,55,Oba spola,6411
2013,Broj,Kanton Sarajevo,56,Oba spola,6118
2013,Broj,Kanton Sarajevo,57,Oba spola,6081
2013,Broj,Kanton Sarajevo,58,Oba spola,6412
2013,Broj,Kanton Sarajevo,59,Oba spola,6093
2013,Broj,Kanton Sarajevo,60,Oba spola,5942
2013,Broj,Kanton Sarajevo,61,Oba spola,5736
2013,Broj,Kanton Sarajevo,62,Oba spola,5328
2013,Broj,Kanton Sarajevo,63,Oba spola,5164
2013,Broj,Kanton Sarajevo,64,Oba spola,4957
2013,Broj,Kanton Sarajevo,65,Oba spola,4250
2013,Broj,Kanton Sarajevo,66,Oba spola,4277
2013,Broj,Kanton Sarajevo,67,Oba spola,3288
2013,Broj,Kanton Sarajevo,68,Oba spola,3144
2013,Broj,Kanton Sarajevo,69,Oba spola,2703
2013,Broj,Kanton Sarajevo,70,Oba spola,2716
2013,Broj,Kanton Sarajevo,71,Oba spola,3025
2013,Broj,Kanton Sarajevo,72,Oba spola,3147
2013,Broj,Kanton Sarajevo,73,Oba spola,3341
2013,Broj,Kanton Sarajevo,74,Oba spola,3239
2013,Broj,Kanton Sarajevo,75,Oba spola,3199
2013,Broj,Kanton Sarajevo,76,Oba spola,2960
2013,Broj,Kanton Sarajevo,77,Oba spola,2825
2013,Broj,Kanton Sarajevo,78,Oba spola,2501
2013,Broj,Kanton Sarajevo,79,Oba spola,2232
2013,Broj,Kanton Sarajevo,80,Oba spola,1975
2013,Broj,Kanton Sarajevo,81,Oba spola,1746
2013,Broj,Kanton Sarajevo,82,Oba spola,1373
2013,Broj,Kanton Sarajevo,83,Oba spola,1345
2013,Broj,Kanton Sarajevo,84,Oba spola,1044
2013,Broj,Kanton Sarajevo,85+,Oba spola,3436
2013,Broj,Kanton 10,Ukupno,Oba spola,84127
2013,Broj,Kanton 10,0,Oba spola,585
2013,Broj,Kanton 10,1,Oba spola,688
2013,Broj,Kanton 10,2,Oba spola,694
2013,Broj,Kanton 10,3,Oba spola,743
2013,Broj,Kanton 10,4,Oba spola,702
2013,Broj,Kanton 10,5,Oba spola,690
2013,Broj,Kanton 10,6,Oba spola,743
2013,Broj,Kanton 10,7,Oba spola,800
2013,Broj,Kanton 10,8,Oba spola,817
2013,Broj,Kanton 10,9,Oba spola,830
2013,Broj,Kanton 10,10,Oba spola,832
2013,Broj,Kanton 10,11,Oba spola,867
2013,Broj,Kanton 10,12,Oba spola,923
2013,Broj,Kanton 10,13,Oba spola,984
2013,Broj,Kanton 10,14,Oba spola,979
2013,Broj,Kanton 10,15,Oba spola,1138
2013,Broj,Kanton 10,16,Oba spola,1189
2013,Broj,Kanton 10,17,Oba spola,1224
2013,Broj,Kanton 10,18,Oba spola,1135
2013,Broj,Kanton 10,19,Oba spola,1093
2013,Broj,Kanton 10,20,Oba spola,1039
2013,Broj,Kanton 10,21,Oba spola,1078
2013,Broj,Kanton 10,22,Oba spola,1088
2013,Broj,Kanton 10,23,Oba spola,1167
2013,Broj,Kanton 10,24,Oba spola,991
2013,Broj,Kanton 10,25,Oba spola,1065
2013,Broj,Kanton 10,26,Oba spola,1041
2013,Broj,Kanton 10,27,Oba spola,1118
2013,Broj,Kanton 10,28,Oba spola,1092
2013,Broj,Kanton 10,29,Oba spola,1085
2013,Broj,Kanton 10,30,Oba spola,1089
2013,Broj,Kanton 10,31,Oba spola,1051
2013,Broj,Kanton 10,32,Oba spola,1088
2013,Broj,Kanton 10,33,Oba spola,1114
2013,Broj,Kanton 10,34,Oba spola,1039
2013,Broj,Kanton 10,35,Oba spola,1074
2013,Broj,Kanton 10,36,Oba spola,1103
2013,Broj,Kanton 10,37,Oba spola,1141
2013,Broj,Kanton 10,38,Oba spola,1137
